source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec,compilation_sec,execution_sec,residual_sec,included_in_plot,exclusion_reason,display_compilation_sec,display_execution_sec
43,43,2026-08-11T18:18:57Z,23027036303,4,Daily activity,7.547,4.754,2.793,0.0,True,,4.7,2.8469999999999995
44,44,2026-08-11T18:28:57Z,23563684837,4,Daily activity,11.456,4.7,6.756,-8.881784197001252e-16,True,,4.754,2.793
45,45,2026-08-11T18:38:57Z,24108292723,4,Daily activity,7.458,4.341,3.117,0.0,True,,4.883,5.595999999999999
46,46,2026-08-11T18:48:57Z,24651647019,4,Daily activity,6.76,4.986,1.774,0.0,True,,4.986,6.47
47,47,2026-08-11T18:58:57Z,25200289313,4,Daily activity,13.043,10.3,2.743,-1.3322676295501878e-15,True,,9.984,1.4719999999999995
48,48,2026-08-11T19:08:57Z,25747852434,4,Daily activity,11.922,10.3,1.622,-2.220446049250313e-16,True,,10.3,1.6219999999999999
49,49,2026-08-11T19:18:57Z,26283076869,4,Daily activity,12.882,10.385,2.497,0.0,True,,10.3,2.581999999999999
50,50,2026-08-11T19:28:57Z,26820178083,4,Daily activity,11.439,9.984,1.455,0.0,True,,10.385,2.6580000000000013
51,51,2026-08-11T19:38:57Z,27375417517,4,Daily activity,13.136,10.401,2.735,-4.440892098500626e-16,True,,10.401,2.7349999999999994
52,52,2026-08-11T19:48:57Z,27918995748,4,Daily activity,13.451,11.316,2.135,0.0,True,,11.274,2.1770000000000014
53,53,2026-08-11T19:58:57Z,28455528243,4,Daily activity,15.06,11.723,3.337,-4.440892098500626e-16,True,,11.316,2.135
54,54,2026-08-11T20:08:57Z,28993570106,4,Daily activity,16.024,11.462,4.562,8.881784197001252e-16,True,,11.369,2.0820000000000007
55,55,2026-08-11T20:18:57Z,29545700964,4,Daily activity,13.754,11.274,2.48,4.440892098500626e-16,True,,11.462,2.2139999999999986
56,56,2026-08-11T20:28:57Z,30083988028,4,Daily activity,12.982,12.188,0.794,-1.3322676295501878e-15,True,,11.723,2.030999999999999
57,57,2026-08-11T20:38:57Z,30630575890,4,Daily activity,13.438,11.369,2.069,8.881784197001252e-16,True,,11.462,2.2139999999999986
58,58,2026-08-11T20:48:57Z,31165284381,4,Daily activity,13.676,11.825,1.851,8.881784197001252e-16,True,,11.825,1.850999999999999
59,59,2026-08-11T20:58:57Z,31720586913,4,Daily activity,15.289,12.51,2.779,0.0,True,,11.825,1.6630000000000003
60,60,2026-08-11T21:08:57Z,32256432850,4,Daily activity,12.624,11.372,1.252,6.661338147750939e-16,True,,11.825,1.850999999999999
61,61,2026-08-11T21:18:57Z,32804567571,4,Daily activity,14.732,12.02,2.712,-4.440892098500626e-16,True,,12.02,1.8080000000000016
62,62,2026-08-11T21:28:57Z,33359668543,4,Daily activity,13.488,11.809,1.679,2.220446049250313e-16,True,,12.316,2.4159999999999986
63,63,2026-08-11T21:38:57Z,33893505898,4,Daily activity,15.573,12.589,2.984,0.0,True,,12.316,1.927999999999999
64,64,2026-08-11T21:48:57Z,34442826434,4,Daily activity,13.828,12.316,1.512,-1.3322676295501878e-15,True,,12.551,2.180999999999999
65,65,2026-08-11T21:58:57Z,34990195086,4,Daily activity,16.011,12.658,3.353,-4.440892098500626e-16,True,,12.589,2.984
66,66,2026-08-11T22:08:57Z,35543561911,4,Daily activity,14.244,12.551,1.693,-4.440892098500626e-16,True,,12.658,3.0589999999999993
67,67,2026-08-11T22:18:57Z,36086551556,4,Daily activity,15.966,12.992,2.974,-1.7763568394002505e-15,True,,12.992,2.974
68,68,2026-08-11T22:28:57Z,36629144961,4,Daily activity,15.717,14.61,1.107,1.1102230246251565e-15,True,,13.747,2.2639999999999993
69,69,2026-08-11T22:38:57Z,37176739226,4,Daily activity,18.037,14.274,3.763,0.0,True,,13.747,2.219000000000001
70,70,2026-08-11T22:48:57Z,37714068818,4,Daily activity,16.956,14.904,2.052,-4.440892098500626e-16,True,,13.747,2.7429999999999986
71,71,2026-08-11T22:58:57Z,38258658415,4,Daily activity,16.49,13.747,2.743,-1.3322676295501878e-15,True,,13.747,2.7429999999999986
72,72,2026-08-11T23:08:57Z,38815458699,4,Daily activity,14.552,13.316,1.236,-1.1102230246251565e-15,True,,13.747,2.946999999999999
73,73,2026-08-11T23:18:57Z,39353814542,4,Daily activity,17.153,13.615,3.538,-1.3322676295501878e-15,True,,13.747,2.7429999999999986
74,74,2026-08-11T23:28:57Z,39910561199,4,Daily activity,14.964,13.345,1.619,-2.220446049250313e-16,True,,13.747,2.7429999999999986
75,75,2026-08-11T23:38:57Z,40450795463,4,Daily activity,16.694,13.984,2.71,-8.881784197001252e-16,True,,13.615,2.3680000000000003
76,76,2026-08-11T23:48:57Z,41001235716,4,Daily activity,15.983,13.939,2.044,4.440892098500626e-16,True,,13.615,2.7879999999999985
77,77,2026-08-11T23:58:57Z,41541364286,4,Daily activity,17.713,14.451,3.262,4.440892098500626e-16,True,,13.58,2.4030000000000005
78,78,2026-08-12T00:08:57Z,42087321356,4,Daily activity,15.123,13.335,1.788,-1.5543122344752192e-15,True,,13.58,2.4030000000000005
79,79,2026-08-12T00:18:57Z,42638946619,4,Daily activity,16.403,13.58,2.823,-1.3322676295501878e-15,True,,13.335,1.7880000000000003
80,80,2026-08-12T00:28:57Z,43189555601,4,Daily activity,13.935,12.493,1.442,2.220446049250313e-16,True,,12.991,2.1320000000000014
81,81,2026-08-12T00:38:57Z,43737335549,4,Daily activity,13.956,11.269,2.687,-4.440892098500626e-16,True,,12.991,1.9399999999999995
82,82,2026-08-12T00:48:57Z,44285385932,4,Daily activity,14.844,12.867,1.977,-1.5543122344752192e-15,True,,12.991,1.9399999999999995
83,83,2026-08-12T00:58:57Z,44819116712,4,Daily activity,15.964,12.991,2.973,8.881784197001252e-16,True,,12.991,1.9399999999999995
84,84,2026-08-12T01:08:57Z,45370941730,4,Daily activity,14.931,13.312,1.619,-2.220446049250313e-16,True,,13.061,2.9029999999999987
85,85,2026-08-12T01:18:57Z,45915210443,4,Daily activity,17.127,13.061,4.066,-8.881784197001252e-16,True,,13.061,2.9029999999999987
86,86,2026-08-12T01:28:57Z,46469268846,4,Daily activity,18.076,13.398,4.678,8.881784197001252e-16,True,,13.061,2.9029999999999987
87,87,2026-08-12T01:38:57Z,47014619196,4,Daily activity,16.793,13.394,3.399,-8.881784197001252e-16,True,,13.061,1.8699999999999992
88,88,2026-08-12T01:48:57Z,47557887173,4,Daily activity,3.323,0.31,3.013,0.0,True,,0.729,2.726
89,89,2026-08-12T01:58:57Z,48108937450,4,Daily activity,1.341,0.595,0.746,0.0,True,,0.729,2.726
90,90,2026-08-12T02:08:57Z,48654354733,4,Daily activity,3.455,0.632,2.823,0.0,True,,0.632,2.691
91,91,2026-08-12T02:18:57Z,49198792764,4,Daily activity,1.239,0.729,0.51,1.1102230246251565e-16,True,,0.623,2.3969999999999994
92,92,2026-08-12T02:28:57Z,49752959746,4,Daily activity,4.745,0.782,3.963,0.0,True,,0.623,0.718
93,93,2026-08-12T02:38:57Z,50295558507,4,Daily activity,1.064,0.368,0.696,1.1102230246251565e-16,True,,0.632,2.3879999999999995
94,94,2026-08-12T02:48:57Z,50839423797,4,Daily activity,3.02,0.623,2.397,4.440892098500626e-16,True,,0.729,1.6509999999999998
95,95,2026-08-12T02:58:57Z,51388846496,4,Daily activity,0.655,0.379,0.276,0.0,True,,0.782,2.2379999999999995
96,96,2026-08-12T03:08:57Z,51921113849,4,Daily activity,3.938,0.806,3.132,0.0,True,,0.806,1.5739999999999998
97,97,2026-08-12T03:18:57Z,52476957308,4,Daily activity,2.38,1.202,1.178,0.0,True,,0.98,2.0399999999999996
98,98,2026-08-12T03:28:57Z,53013859627,4,Daily activity,4.552,1.184,3.368,-4.440892098500626e-16,True,,1.101,1.279
99,99,2026-08-12T03:38:57Z,53553602030,4,Daily activity,1.901,0.98,0.921,0.0,True,,1.118,1.2619999999999998
100,100,2026-08-12T03:48:57Z,54096739316,4,Daily activity,4.381,1.118,3.263,0.0,True,,1.184,1.196
101,101,2026-08-12T03:58:57Z,54638958461,4,Daily activity,1.763,1.101,0.662,-1.1102230246251565e-16,True,,1.184,1.9799999999999998
102,102,2026-08-12T04:08:57Z,55184688243,4,Daily activity,2.349,1.644,0.705,3.3306690738754696e-16,True,,1.644,1.5199999999999998
103,103,2026-08-12T04:18:57Z,55728939933,4,Daily activity,3.164,2.141,1.023,2.220446049250313e-16,True,,2.141,1.294
104,104,2026-08-12T04:28:57Z,56273535672,4,Daily activity,3.435,2.427,1.008,0.0,True,,2.249,1.186
105,105,2026-08-12T04:38:57Z,56810381460,4,Daily activity,4.254,2.707,1.547,-2.220446049250313e-16,True,,2.385,1.0910000000000002
106,106,2026-08-12T04:48:57Z,57362361385,4,Daily activity,4.471,2.249,2.222,0.0,True,,2.385,1.0910000000000002
107,107,2026-08-12T04:58:57Z,57913493016,4,Daily activity,3.476,2.385,1.091,2.220446049250313e-16,True,,2.427,1.8269999999999995
108,108,2026-08-12T05:08:57Z,58446958006,4,Daily activity,9.384,2.547,6.837,0.0,True,,2.512,1.959
109,109,2026-08-12T05:18:57Z,58996538773,4,Daily activity,2.875,2.081,0.794,0.0,True,,2.512,6.148
110,110,2026-08-12T05:28:57Z,59543392881,4,Daily activity,8.66,2.81,5.85,0.0,True,,2.547,6.1129999999999995
111,111,2026-08-12T05:38:57Z,60095495207,4,Daily activity,12.117,2.512,9.605,0.0,True,,2.81,6.574
112,112,2026-08-12T05:48:57Z,60639957737,4,Daily activity,10.65,3.211,7.439,0.0,True,,3.211,5.449
113,113,2026-08-12T05:58:57Z,61187361357,4,Daily activity,4.439,3.353,1.086,-2.220446049250313e-16,True,,3.338,5.829
114,114,2026-08-12T06:08:57Z,61731139656,4,Daily activity,10.164,4.222,5.942,-8.881784197001252e-16,True,,3.353,6.149000000000001
115,115,2026-08-12T06:18:57Z,62279567684,4,Daily activity,4.039,3.338,0.701,-3.3306690738754696e-16,True,,3.434,6.0680000000000005
116,116,2026-08-12T06:28:57Z,62825580983,4,Daily activity,9.167,3.434,5.733,0.0,True,,3.929,5.2379999999999995
117,117,2026-08-12T06:38:57Z,63370928291,4,Daily activity,9.502,3.929,5.573,0.0,True,,4.173,4.994
118,118,2026-08-12T06:48:57Z,63914819184,4,Daily activity,10.785,4.212,6.573,0.0,True,,4.173,3.952
119,119,2026-08-12T06:58:57Z,64455955665,4,Daily activity,8.125,4.173,3.952,0.0,True,,4.177,4.99
120,120,2026-08-12T07:08:57Z,65003623242,4,Daily activity,6.383,4.556,1.827,0.0,True,,4.212,4.195
121,121,2026-08-12T07:18:57Z,65557201130,4,Daily activity,7.159,4.177,2.982,0.0,True,,4.556,3.851
122,122,2026-08-12T07:28:57Z,66099065156,4,Daily activity,17.759,11.984,5.775,0.0,True,,4.938,3.4690000000000003
123,123,2026-08-12T07:38:57Z,66642452422,4,Daily activity,8.407,4.938,3.469,4.440892098500626e-16,True,,9.724,3.568999999999999
124,124,2026-08-12T07:48:57Z,67182421438,4,Daily activity,13.976,9.724,4.252,8.881784197001252e-16,True,,10.067,3.75
125,125,2026-08-12T07:58:57Z,67727916114,4,Daily activity,13.293,10.988,2.305,-4.440892098500626e-16,True,,10.988,2.9879999999999995
126,126,2026-08-12T08:08:57Z,68267471024,4,Daily activity,14.95,10.067,4.883,-8.881784197001252e-16,True,,10.067,3.75
127,127,2026-08-12T08:18:57Z,68802200323,4,Daily activity,13.817,12.047,1.77,-4.440892098500626e-16,True,,10.067,3.75
128,128,2026-08-12T08:28:57Z,69346329844,4,Daily activity,16.292,11.279,5.013,1.7763568394002505e-15,True,,10.067,3.225999999999999
129,129,2026-08-12T08:38:57Z,69897183390,4,Daily activity,1.629,0.992,0.637,0.0,True,,0.992,0.637
130,130,2026-08-12T08:48:57Z,70428726736,4,Daily activity,1.499,0.483,1.016,0.0,True,,0.75,0.879
131,131,2026-08-12T08:58:57Z,70979357463,4,Daily activity,0.876,0.32,0.556,0.0,True,,0.656,0.973
132,132,2026-08-12T09:08:57Z,71519985704,4,Daily activity,1.505,0.438,1.067,0.0,True,,0.656,0.973
133,133,2026-08-12T09:18:57Z,72058735690,4,Daily activity,1.785,0.75,1.035,0.0,True,,0.656,1.129
134,134,2026-08-12T09:28:57Z,72596851158,4,Daily activity,1.833,0.656,1.177,0.0,True,,0.75,1.0830000000000002
135,135,2026-08-12T09:38:57Z,73126410994,4,Daily activity,2.329,1.288,1.041,2.220446049250313e-16,True,,0.829,1.0040000000000002
136,136,2026-08-12T09:48:57Z,73663989869,4,Daily activity,2.163,1.0,1.163,-2.220446049250313e-16,True,,1.0,0.843
137,137,2026-08-12T09:58:57Z,74210734717,4,Daily activity,2.006,1.323,0.683,-2.220446049250313e-16,True,,1.211,0.7950000000000002
138,138,2026-08-12T10:08:57Z,74754170511,4,Daily activity,1.679,0.829,0.85,1.1102230246251565e-16,True,,1.288,0.857
139,139,2026-08-12T10:18:57Z,75292467460,4,Daily activity,1.843,1.211,0.632,-1.1102230246251565e-16,True,,1.323,0.8220000000000001
140,140,2026-08-12T10:28:57Z,75839048271,4,Daily activity,2.947,1.574,1.373,0.0,True,,1.453,0.6799999999999999
141,141,2026-08-12T10:38:57Z,76379287699,4,Daily activity,2.145,1.603,0.542,0.0,True,,1.557,0.5880000000000001
142,142,2026-08-12T10:48:57Z,76921212731,4,Daily activity,3.262,1.557,1.705,0.0,True,,1.573,1.374
143,143,2026-08-12T10:58:57Z,77474274891,4,Daily activity,2.133,1.453,0.68,-1.1102230246251565e-16,True,,1.574,1.688
144,144,2026-08-12T11:08:57Z,78020239558,4,Daily activity,4.916,1.747,3.169,4.440892098500626e-16,True,,1.603,1.659
145,145,2026-08-12T11:18:57Z,78556038400,4,Daily activity,12.866,1.573,11.293,0.0,True,,1.747,1.9889999999999997
146,146,2026-08-12T11:28:57Z,79095605628,4,Daily activity,3.736,1.916,1.82,2.220446049250313e-16,True,,1.815,1.9209999999999998
147,147,2026-08-12T11:38:57Z,79642025309,4,Daily activity,2.816,1.815,1.001,0.0,True,,1.863,1.8729999999999998
148,148,2026-08-12T11:48:57Z,80174044570,4,Daily activity,3.954,2.299,1.655,2.220446049250313e-16,True,,1.885,1.7169999999999999
149,149,2026-08-12T11:58:57Z,80719696641,4,Daily activity,2.921,1.885,1.036,-2.220446049250313e-16,True,,1.916,1.6280000000000001
150,150,2026-08-12T12:08:57Z,81262895664,4,Daily activity,3.152,1.863,1.289,2.220446049250313e-16,True,,2.299,1.245
151,151,2026-08-12T12:18:57Z,81806775602,4,Daily activity,3.602,3.118,0.484,0.0,True,,2.299,1.245
152,152,2026-08-12T12:28:57Z,82353792598,4,Daily activity,3.544,2.829,0.715,-1.1102230246251565e-16,True,,2.739,0.8050000000000002
153,153,2026-08-12T12:38:57Z,82888706006,4,Daily activity,10.41,2.739,7.671,0.0,True,,2.739,0.863
154,154,2026-08-12T12:48:57Z,83443900439,4,Daily activity,3.175,2.243,0.932,-1.1102230246251565e-16,True,,2.786,1.3290000000000002
155,155,2026-08-12T12:58:57Z,83986715739,4,Daily activity,9.734,3.629,6.105,0.0,True,,2.786,1.8820000000000001
156,156,2026-08-12T13:08:57Z,84528180207,4,Daily activity,4.115,2.369,1.746,0.0,True,,2.786,6.948
157,157,2026-08-12T13:18:57Z,85066604156,4,Daily activity,10.059,2.786,7.273,0.0,True,,2.904,1.8730000000000002
158,158,2026-08-12T13:28:57Z,85620033283,4,Daily activity,4.668,3.854,0.814,1.1102230246251565e-16,True,,2.938,1.839
159,159,2026-08-12T13:38:57Z,86152994817,4,Daily activity,11.168,2.938,8.23,-1.7763568394002505e-15,True,,2.938,1.839
160,160,2026-08-12T13:48:57Z,86704737177,4,Daily activity,4.777,2.904,1.873,2.220446049250313e-16,True,,3.333,4.204
161,161,2026-08-12T13:58:57Z,87242847941,4,Daily activity,4.601,3.886,0.715,-1.1102230246251565e-16,True,,3.333,4.204
162,162,2026-08-12T14:08:57Z,87786454820,4,Daily activity,7.537,3.333,4.204,0.0,True,,3.31,4.729999999999999
163,163,2026-08-12T14:18:57Z,88330971978,4,Daily activity,9.418,3.726,5.692,-8.881784197001252e-16,True,,3.333,4.349
164,164,2026-08-12T14:28:57Z,88873955947,4,Daily activity,8.699,3.31,5.389,-8.881784197001252e-16,True,,3.726,4.313999999999999
165,165,2026-08-12T14:38:57Z,89419840113,4,Daily activity,8.04,3.187,4.853,0.0,True,,3.726,4.8709999999999996
166,166,2026-08-12T14:48:57Z,89959994694,4,Daily activity,7.682,3.944,3.738,4.440892098500626e-16,True,,3.944,4.755
167,167,2026-08-12T14:58:57Z,90505068849,4,Daily activity,8.597,4.51,4.087,0.0,True,,4.51,4.189
168,168,2026-08-12T15:08:57Z,91061606220,4,Daily activity,11.477,10.466,1.011,1.1102230246251565e-15,True,,10.466,1.0109999999999992
169,169,2026-08-12T15:18:57Z,91608517197,4,Daily activity,13.855,10.467,3.388,0.0,True,,10.467,2.9610000000000003
170,170,2026-08-12T15:28:57Z,92153494394,4,Daily activity,13.428,10.717,2.711,4.440892098500626e-16,True,,10.657,3.1980000000000004
171,171,2026-08-12T15:38:57Z,92698030525,4,Daily activity,14.339,10.657,3.682,4.440892098500626e-16,True,,10.657,3.1980000000000004
172,172,2026-08-12T15:48:57Z,93242607069,4,Daily activity,13.959,10.851,3.108,-1.3322676295501878e-15,True,,10.717,3.242000000000001
173,173,2026-08-12T15:58:57Z,93787407199,4,Daily activity,15.104,11.136,3.968,0.0,True,,10.786,3.553000000000001
174,174,2026-08-12T16:08:57Z,94330065240,4,Daily activity,12.493,10.648,1.845,6.661338147750939e-16,True,,10.851,3.4879999999999995
175,175,2026-08-12T16:18:57Z,94877773840,4,Daily activity,14.447,10.786,3.661,-4.440892098500626e-16,True,,11.0,3.446999999999999
176,176,2026-08-12T16:28:57Z,95419508344,4,Daily activity,15.622,11.566,4.056,-8.881784197001252e-16,True,,11.136,3.311
177,177,2026-08-12T16:38:57Z,95972724266,4,Daily activity,12.445,11.336,1.109,0.0,True,,11.0,2.4549999999999983
178,178,2026-08-12T16:48:57Z,96513946374,4,Daily activity,15.412,11.0,4.412,8.881784197001252e-16,True,,11.336,3.110999999999999
179,179,2026-08-12T16:58:57Z,97064716964,4,Daily activity,12.218,11.882,0.336,2.7755575615628914e-16,True,,11.481,3.930999999999999
180,180,2026-08-12T17:08:57Z,97615350266,4,Daily activity,13.455,10.95,2.505,8.881784197001252e-16,True,,11.336,3.594000000000001
181,181,2026-08-12T17:18:57Z,98161784620,4,Daily activity,16.596,11.886,4.71,8.881784197001252e-16,True,,11.481,3.930999999999999
182,182,2026-08-12T17:28:57Z,98700378757,4,Daily activity,15.908,11.481,4.427,0.0,True,,11.6815,3.7375000000000007
183,183,2026-08-12T17:38:57Z,99259158207,4,Daily activity,14.93,11.335,3.595,-1.3322676295501878e-15,True,,11.481,4.427
184,184,2026-08-12T17:48:57Z,99801890611,4,Daily activity,16.169,12.086,4.083,0.0,True,,11.683499999999999,4.355
