system,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec,runtime_source
ClickHouse Cloud,138,138,2026-08-09T05:45:59Z,72547878251,2,Watchlist summary,0.017000000,clickhouse-client --time
ClickHouse Cloud,139,139,2026-08-09T05:55:59Z,73013213443,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,140,140,2026-08-09T06:05:59Z,73476437585,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,141,141,2026-08-09T06:15:59Z,73987325693,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,142,142,2026-08-09T06:25:59Z,74486757162,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,143,143,2026-08-09T06:35:59Z,74995355831,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,144,144,2026-08-09T06:45:59Z,75466940903,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,145,145,2026-08-09T06:55:59Z,75964855518,2,Watchlist summary,0.017000000,clickhouse-client --time
ClickHouse Cloud,146,146,2026-08-09T07:05:59Z,76430868234,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,147,147,2026-08-09T07:15:59Z,76885010641,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,148,148,2026-08-09T07:25:59Z,77350951993,2,Watchlist summary,0.011000000,clickhouse-client --time
ClickHouse Cloud,149,149,2026-08-09T07:35:59Z,77850423857,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,150,150,2026-08-09T07:45:59Z,78316136469,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,151,151,2026-08-09T07:55:59Z,78743691693,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,152,152,2026-08-09T08:05:59Z,79106273696,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,153,153,2026-08-09T08:15:59Z,79558355522,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,154,154,2026-08-09T08:25:59Z,80034599414,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,155,155,2026-08-09T08:35:59Z,80503603294,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,156,156,2026-08-09T08:45:59Z,80949316423,2,Watchlist summary,0.014000000,clickhouse-client --time
ClickHouse Cloud,157,157,2026-08-09T08:55:59Z,81360968914,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,158,158,2026-08-09T09:05:59Z,81786894322,2,Watchlist summary,0.017000000,clickhouse-client --time
ClickHouse Cloud,159,159,2026-08-09T09:15:59Z,82193904360,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,160,160,2026-08-09T09:25:59Z,82614022776,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,161,161,2026-08-09T09:35:59Z,83038964951,2,Watchlist summary,0.019000000,clickhouse-client --time
ClickHouse Cloud,162,162,2026-08-09T09:45:59Z,83491097777,2,Watchlist summary,0.018000000,clickhouse-client --time
ClickHouse Cloud,163,163,2026-08-09T09:55:59Z,83949333223,2,Watchlist summary,0.019000000,clickhouse-client --time
ClickHouse Cloud,164,164,2026-08-09T10:05:59Z,84454230067,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,165,165,2026-08-09T10:15:59Z,84942338016,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,166,166,2026-08-09T10:25:59Z,85486320046,2,Watchlist summary,0.014000000,clickhouse-client --time
ClickHouse Cloud,167,167,2026-08-09T10:35:59Z,86027059928,2,Watchlist summary,0.019000000,clickhouse-client --time
ClickHouse Cloud,168,168,2026-08-09T10:45:59Z,86536377584,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,169,169,2026-08-09T10:55:59Z,87060073492,2,Watchlist summary,0.015000000,clickhouse-client --time
ClickHouse Cloud,170,170,2026-08-09T11:05:59Z,87633622969,2,Watchlist summary,0.015000000,clickhouse-client --time
ClickHouse Cloud,171,171,2026-08-09T11:15:59Z,88183458683,2,Watchlist summary,0.018000000,clickhouse-client --time
ClickHouse Cloud,172,172,2026-08-09T11:25:59Z,88722660479,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,173,173,2026-08-09T11:35:59Z,89252600968,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,174,174,2026-08-09T11:45:59Z,89771307204,2,Watchlist summary,0.014000000,clickhouse-client --time
ClickHouse Cloud,175,175,2026-08-09T11:55:59Z,90310361990,2,Watchlist summary,0.017000000,clickhouse-client --time
ClickHouse Cloud,176,176,2026-08-09T12:05:59Z,90786625328,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,177,177,2026-08-09T12:15:59Z,91318721092,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,178,178,2026-08-09T12:25:59Z,91841644344,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,179,179,2026-08-09T12:35:59Z,92330582028,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,180,180,2026-08-09T12:45:59Z,92808126794,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,181,181,2026-08-09T12:55:59Z,93292685867,2,Watchlist summary,0.012000000,clickhouse-client --time
ClickHouse Cloud,182,182,2026-08-09T13:05:59Z,93798216437,2,Watchlist summary,0.016000000,clickhouse-client --time
ClickHouse Cloud,183,183,2026-08-09T13:15:59Z,94324820860,2,Watchlist summary,0.017000000,clickhouse-client --time
ClickHouse Cloud,184,184,2026-08-09T13:25:59Z,94869720583,2,Watchlist summary,0.020000000,clickhouse-client --time
ClickHouse Cloud,185,185,2026-08-09T13:35:59Z,95368092163,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,186,186,2026-08-09T13:45:59Z,95854521730,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,187,187,2026-08-09T13:55:59Z,96363475717,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,188,188,2026-08-09T14:05:59Z,96870245467,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,189,189,2026-08-09T14:15:59Z,97440595296,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,190,190,2026-08-09T14:25:59Z,97990299109,2,Watchlist summary,0.019000000,clickhouse-client --time
ClickHouse Cloud,191,191,2026-08-09T14:35:59Z,98531195718,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,192,192,2026-08-09T14:45:59Z,99080355059,2,Watchlist summary,0.013000000,clickhouse-client --time
ClickHouse Cloud,193,193,2026-08-09T14:55:59Z,99566521565,2,Watchlist summary,0.013000000,clickhouse-client --time
BigQuery,1,1,2026-08-10T15:24:39.579Z,5232720,3,Top movers,1.515000000,statistics.finalExecutionDurationMs
BigQuery,2,2,2026-08-10T15:34:39.579Z,599669712,3,Top movers,3.363000000,statistics.finalExecutionDurationMs
BigQuery,3,3,2026-08-10T15:44:39.579Z,1204153604,3,Top movers,3.149000000,statistics.finalExecutionDurationMs
BigQuery,4,4,2026-08-10T15:54:39.579Z,1798945157,3,Top movers,3.656000000,statistics.finalExecutionDurationMs
BigQuery,5,5,2026-08-10T16:04:39.579Z,2404139754,3,Top movers,4.835000000,statistics.finalExecutionDurationMs
BigQuery,6,6,2026-08-10T16:14:39.579Z,2999571237,3,Top movers,3.978000000,statistics.finalExecutionDurationMs
BigQuery,7,7,2026-08-10T16:24:39.579Z,3604604487,3,Top movers,2.400000000,statistics.finalExecutionDurationMs
BigQuery,8,8,2026-08-10T16:34:39.579Z,4200630784,3,Top movers,3.939000000,statistics.finalExecutionDurationMs
BigQuery,9,9,2026-08-10T16:44:39.579Z,4806321958,3,Top movers,3.840000000,statistics.finalExecutionDurationMs
BigQuery,10,10,2026-08-10T16:54:39.579Z,5401780675,3,Top movers,4.921000000,statistics.finalExecutionDurationMs
BigQuery,11,11,2026-08-10T17:04:39.579Z,6006834385,3,Top movers,3.794000000,statistics.finalExecutionDurationMs
BigQuery,12,12,2026-08-10T17:14:39.579Z,6603040177,3,Top movers,3.028000000,statistics.finalExecutionDurationMs
BigQuery,13,13,2026-08-10T17:24:39.579Z,7198608906,3,Top movers,4.048000000,statistics.finalExecutionDurationMs
BigQuery,14,14,2026-08-10T17:34:39.579Z,7804165428,3,Top movers,3.880000000,statistics.finalExecutionDurationMs
BigQuery,15,15,2026-08-10T17:44:39.579Z,8398706590,3,Top movers,3.120000000,statistics.finalExecutionDurationMs
BigQuery,16,16,2026-08-10T17:54:39.579Z,9004585989,3,Top movers,3.509000000,statistics.finalExecutionDurationMs
BigQuery,17,17,2026-08-10T18:04:39.579Z,9600096783,3,Top movers,4.215000000,statistics.finalExecutionDurationMs
BigQuery,18,18,2026-08-10T18:14:39.579Z,10205456446,3,Top movers,4.455000000,statistics.finalExecutionDurationMs
BigQuery,19,19,2026-08-10T18:24:39.579Z,10800483240,3,Top movers,3.396000000,statistics.finalExecutionDurationMs
BigQuery,20,20,2026-08-10T18:34:39.579Z,11406693852,3,Top movers,3.822000000,statistics.finalExecutionDurationMs
BigQuery,21,21,2026-08-10T18:44:39.579Z,12001571093,3,Top movers,3.083000000,statistics.finalExecutionDurationMs
BigQuery,22,22,2026-08-10T18:54:39.579Z,12597271666,3,Top movers,3.072000000,statistics.finalExecutionDurationMs
BigQuery,23,23,2026-08-10T19:04:39.579Z,13203448934,3,Top movers,3.114000000,statistics.finalExecutionDurationMs
BigQuery,24,24,2026-08-10T19:14:39.579Z,13798518071,3,Top movers,3.249000000,statistics.finalExecutionDurationMs
BigQuery,25,25,2026-08-10T19:24:39.579Z,14404336229,3,Top movers,2.978000000,statistics.finalExecutionDurationMs
BigQuery,26,26,2026-08-10T19:34:39.579Z,14999241228,3,Top movers,3.037000000,statistics.finalExecutionDurationMs
BigQuery,27,27,2026-08-10T19:44:39.579Z,15605550950,3,Top movers,3.175000000,statistics.finalExecutionDurationMs
BigQuery,28,28,2026-08-10T19:54:39.579Z,16200947974,3,Top movers,4.980000000,statistics.finalExecutionDurationMs
BigQuery,29,29,2026-08-10T20:04:39.579Z,16807146979,3,Top movers,3.482000000,statistics.finalExecutionDurationMs
BigQuery,30,30,2026-08-10T20:14:39.579Z,17402555707,3,Top movers,2.970000000,statistics.finalExecutionDurationMs
BigQuery,31,31,2026-08-10T20:24:39.579Z,17998995835,3,Top movers,2.921000000,statistics.finalExecutionDurationMs
BigQuery,32,32,2026-08-10T20:34:39.579Z,18604029085,3,Top movers,2.674000000,statistics.finalExecutionDurationMs
BigQuery,33,33,2026-08-10T20:44:39.579Z,19199653116,3,Top movers,2.837000000,statistics.finalExecutionDurationMs
BigQuery,34,34,2026-08-10T20:54:39.579Z,19805409379,3,Top movers,3.162000000,statistics.finalExecutionDurationMs
BigQuery,35,35,2026-08-10T21:04:39.579Z,20400542570,3,Top movers,3.323000000,statistics.finalExecutionDurationMs
BigQuery,36,36,2026-08-10T21:14:39.579Z,21006667534,3,Top movers,3.068000000,statistics.finalExecutionDurationMs
BigQuery,37,37,2026-08-10T21:24:39.579Z,21601183337,3,Top movers,2.860000000,statistics.finalExecutionDurationMs
BigQuery,38,38,2026-08-10T21:34:39.579Z,22206993122,3,Top movers,3.867000000,statistics.finalExecutionDurationMs
BigQuery,39,39,2026-08-10T21:44:39.579Z,22802655256,3,Top movers,3.586000000,statistics.finalExecutionDurationMs
BigQuery,40,40,2026-08-10T21:54:39.579Z,23398904314,3,Top movers,3.794000000,statistics.finalExecutionDurationMs
BigQuery,41,41,2026-08-10T22:04:39.579Z,24004847021,3,Top movers,4.120000000,statistics.finalExecutionDurationMs
BigQuery,42,42,2026-08-10T22:14:39.579Z,24600068921,3,Top movers,3.012000000,statistics.finalExecutionDurationMs
BigQuery,43,43,2026-08-10T22:24:39.579Z,25206685539,3,Top movers,3.279000000,statistics.finalExecutionDurationMs
BigQuery,44,44,2026-08-10T22:34:39.579Z,25802727686,3,Top movers,2.622000000,statistics.finalExecutionDurationMs
BigQuery,45,45,2026-08-10T22:44:39.579Z,26398352066,3,Top movers,2.765000000,statistics.finalExecutionDurationMs
BigQuery,46,46,2026-08-10T22:54:39.579Z,27004194883,3,Top movers,3.096000000,statistics.finalExecutionDurationMs
BigQuery,47,47,2026-08-10T23:04:39.579Z,27599591934,3,Top movers,3.058000000,statistics.finalExecutionDurationMs
BigQuery,48,48,2026-08-10T23:14:39.579Z,28205634313,3,Top movers,3.008000000,statistics.finalExecutionDurationMs
BigQuery,49,49,2026-08-10T23:24:39.579Z,28801641121,3,Top movers,3.404000000,statistics.finalExecutionDurationMs
BigQuery,50,50,2026-08-10T23:34:39.579Z,29397415634,3,Top movers,2.605000000,statistics.finalExecutionDurationMs
BigQuery,51,51,2026-08-10T23:44:39.579Z,30003608628,3,Top movers,3.833000000,statistics.finalExecutionDurationMs
BigQuery,52,52,2026-08-10T23:54:39.579Z,30600069441,3,Top movers,3.206000000,statistics.finalExecutionDurationMs
BigQuery,53,53,2026-08-11T00:04:39.579Z,31205495145,3,Top movers,3.651000000,statistics.finalExecutionDurationMs
BigQuery,54,54,2026-08-11T00:14:39.579Z,31801399689,3,Top movers,3.542000000,statistics.finalExecutionDurationMs
BigQuery,55,55,2026-08-11T00:24:39.579Z,32398116275,3,Top movers,3.638000000,statistics.finalExecutionDurationMs
BigQuery,56,56,2026-08-11T00:34:39.579Z,33004071572,3,Top movers,3.114000000,statistics.finalExecutionDurationMs
BigQuery,57,57,2026-08-11T00:44:39.579Z,33600190081,3,Top movers,2.740000000,statistics.finalExecutionDurationMs
BigQuery,58,58,2026-08-11T00:54:39.579Z,34206081915,3,Top movers,2.817000000,statistics.finalExecutionDurationMs
BigQuery,59,59,2026-08-11T01:04:39.579Z,34801233262,3,Top movers,2.625000000,statistics.finalExecutionDurationMs
BigQuery,60,60,2026-08-11T01:14:39.579Z,35407029166,3,Top movers,3.186000000,statistics.finalExecutionDurationMs
BigQuery,61,61,2026-08-11T01:24:39.579Z,36003582107,3,Top movers,2.583000000,statistics.finalExecutionDurationMs
BigQuery,62,62,2026-08-11T01:34:39.579Z,36598508182,3,Top movers,3.712000000,statistics.finalExecutionDurationMs
BigQuery,63,63,2026-08-11T01:44:39.579Z,37204082523,3,Top movers,3.853000000,statistics.finalExecutionDurationMs
BigQuery,64,64,2026-08-11T01:54:39.579Z,37800379174,3,Top movers,3.252000000,statistics.finalExecutionDurationMs
BigQuery,65,65,2026-08-11T02:04:39.579Z,38405927027,3,Top movers,4.405000000,statistics.finalExecutionDurationMs
BigQuery,66,66,2026-08-11T02:14:39.579Z,39001327706,3,Top movers,5.055000000,statistics.finalExecutionDurationMs
BigQuery,67,67,2026-08-11T02:24:39.579Z,39595633880,3,Top movers,3.857000000,statistics.finalExecutionDurationMs
BigQuery,68,68,2026-08-11T02:34:39.579Z,40200374281,3,Top movers,2.994000000,statistics.finalExecutionDurationMs
BigQuery,69,69,2026-08-11T02:44:39.579Z,40796294375,3,Top movers,2.822000000,statistics.finalExecutionDurationMs
BigQuery,70,70,2026-08-11T02:54:39.579Z,41402385196,3,Top movers,3.410000000,statistics.finalExecutionDurationMs
BigQuery,71,71,2026-08-11T03:04:39.579Z,41997868732,3,Top movers,3.631000000,statistics.finalExecutionDurationMs
BigQuery,72,72,2026-08-11T03:14:39.579Z,42603772573,3,Top movers,3.296000000,statistics.finalExecutionDurationMs
BigQuery,73,73,2026-08-11T03:24:39.579Z,43199914240,3,Top movers,2.969000000,statistics.finalExecutionDurationMs
BigQuery,74,74,2026-08-11T03:34:39.579Z,43796089229,3,Top movers,3.241000000,statistics.finalExecutionDurationMs
BigQuery,75,75,2026-08-11T03:44:39.579Z,44401549734,3,Top movers,3.628000000,statistics.finalExecutionDurationMs
BigQuery,76,76,2026-08-11T03:54:39.579Z,44997483458,3,Top movers,3.839000000,statistics.finalExecutionDurationMs
BigQuery,77,77,2026-08-11T04:04:39.579Z,45604478978,3,Top movers,4.408000000,statistics.finalExecutionDurationMs
BigQuery,78,78,2026-08-11T04:14:39.579Z,46199581562,3,Top movers,3.146000000,statistics.finalExecutionDurationMs
BigQuery,79,79,2026-08-11T04:24:39.579Z,46795809862,3,Top movers,2.642000000,statistics.finalExecutionDurationMs
BigQuery,80,80,2026-08-11T04:34:39.579Z,47401662866,3,Top movers,3.253000000,statistics.finalExecutionDurationMs
BigQuery,81,81,2026-08-11T04:44:39.579Z,47998689882,3,Top movers,3.452000000,statistics.finalExecutionDurationMs
BigQuery,82,82,2026-08-11T04:54:39.579Z,48604116999,3,Top movers,3.079000000,statistics.finalExecutionDurationMs
BigQuery,83,83,2026-08-11T05:04:39.579Z,49199731353,3,Top movers,2.954000000,statistics.finalExecutionDurationMs
BigQuery,84,84,2026-08-11T05:14:39.579Z,49795200731,3,Top movers,2.972000000,statistics.finalExecutionDurationMs
BigQuery,85,85,2026-08-11T05:24:39.579Z,50401430353,3,Top movers,3.279000000,statistics.finalExecutionDurationMs
BigQuery,86,86,2026-08-11T05:34:39.579Z,50997115484,3,Top movers,2.813000000,statistics.finalExecutionDurationMs
BigQuery,87,87,2026-08-11T05:44:39.579Z,51603339256,3,Top movers,3.807000000,statistics.finalExecutionDurationMs
BigQuery,88,88,2026-08-11T05:54:39.579Z,52199110365,3,Top movers,4.102000000,statistics.finalExecutionDurationMs
BigQuery,89,89,2026-08-11T06:04:39.579Z,52794070629,3,Top movers,3.194000000,statistics.finalExecutionDurationMs
BigQuery,90,90,2026-08-11T06:14:39.579Z,53400358386,3,Top movers,2.966000000,statistics.finalExecutionDurationMs
BigQuery,91,91,2026-08-11T06:24:39.579Z,53996988224,3,Top movers,3.188000000,statistics.finalExecutionDurationMs
BigQuery,92,92,2026-08-11T06:34:39.579Z,54603361265,3,Top movers,3.723000000,statistics.finalExecutionDurationMs
BigQuery,93,93,2026-08-11T06:44:39.579Z,55199779471,3,Top movers,2.899000000,statistics.finalExecutionDurationMs
BigQuery,94,94,2026-08-11T06:54:39.579Z,55795624829,3,Top movers,3.026000000,statistics.finalExecutionDurationMs
BigQuery,95,95,2026-08-11T07:04:39.579Z,56401181351,3,Top movers,3.226000000,statistics.finalExecutionDurationMs
BigQuery,96,96,2026-08-11T07:14:39.579Z,56997628105,3,Top movers,3.052000000,statistics.finalExecutionDurationMs
BigQuery,97,97,2026-08-11T07:24:39.579Z,57593250309,3,Top movers,3.064000000,statistics.finalExecutionDurationMs
BigQuery,98,98,2026-08-11T07:34:39.579Z,58199490624,3,Top movers,4.086000000,statistics.finalExecutionDurationMs
BigQuery,99,99,2026-08-11T07:44:39.579Z,58795901440,3,Top movers,4.446000000,statistics.finalExecutionDurationMs
BigQuery,100,100,2026-08-11T07:54:39.579Z,59401622999,3,Top movers,3.838000000,statistics.finalExecutionDurationMs
BigQuery,101,101,2026-08-11T08:04:39.579Z,59998313547,3,Top movers,3.364000000,statistics.finalExecutionDurationMs
BigQuery,102,102,2026-08-11T08:14:39.579Z,60593666265,3,Top movers,3.182000000,statistics.finalExecutionDurationMs
BigQuery,103,103,2026-08-11T08:24:39.579Z,61199564057,3,Top movers,3.116000000,statistics.finalExecutionDurationMs
BigQuery,104,104,2026-08-11T08:34:39.579Z,61795448255,3,Top movers,2.686000000,statistics.finalExecutionDurationMs
BigQuery,105,105,2026-08-11T08:44:39.579Z,62390940934,3,Top movers,2.949000000,statistics.finalExecutionDurationMs
BigQuery,106,106,2026-08-11T08:54:39.579Z,62997805260,3,Top movers,4.600000000,statistics.finalExecutionDurationMs
BigQuery,107,107,2026-08-11T09:04:39.579Z,63592256087,3,Top movers,4.255000000,statistics.finalExecutionDurationMs
BigQuery,108,108,2026-08-11T09:14:39.579Z,64197589145,3,Top movers,4.967000000,statistics.finalExecutionDurationMs
BigQuery,109,109,2026-08-11T09:24:39.579Z,64793072681,3,Top movers,3.788000000,statistics.finalExecutionDurationMs
BigQuery,110,110,2026-08-11T09:34:39.579Z,65388044598,3,Top movers,3.095000000,statistics.finalExecutionDurationMs
BigQuery,111,111,2026-08-11T09:44:39.579Z,65994164426,3,Top movers,2.977000000,statistics.finalExecutionDurationMs
BigQuery,112,112,2026-08-11T09:54:39.579Z,66590125293,3,Top movers,2.568000000,statistics.finalExecutionDurationMs
BigQuery,113,113,2026-08-11T10:04:39.579Z,67194687348,3,Top movers,3.506000000,statistics.finalExecutionDurationMs
BigQuery,114,114,2026-08-11T10:14:39.579Z,67789162648,3,Top movers,3.072000000,statistics.finalExecutionDurationMs
BigQuery,115,115,2026-08-11T10:24:39.579Z,68385889621,3,Top movers,2.906000000,statistics.finalExecutionDurationMs
BigQuery,116,116,2026-08-11T10:34:39.579Z,68990654754,3,Top movers,3.246000000,statistics.finalExecutionDurationMs
BigQuery,117,117,2026-08-11T10:44:39.579Z,69586595245,3,Top movers,3.371000000,statistics.finalExecutionDurationMs
BigQuery,118,118,2026-08-11T10:54:39.579Z,70181947963,3,Top movers,3.096000000,statistics.finalExecutionDurationMs
BigQuery,119,119,2026-08-11T11:04:39.579Z,70786952988,3,Top movers,3.198000000,statistics.finalExecutionDurationMs
BigQuery,120,120,2026-08-11T11:14:39.579Z,71381571380,3,Top movers,3.304000000,statistics.finalExecutionDurationMs
BigQuery,121,121,2026-08-11T11:24:39.579Z,71987342393,3,Top movers,3.111000000,statistics.finalExecutionDurationMs
BigQuery,122,122,2026-08-11T11:34:39.579Z,72582825929,3,Top movers,5.120000000,statistics.finalExecutionDurationMs
BigQuery,123,123,2026-08-11T11:44:39.579Z,73177660123,3,Top movers,3.259000000,statistics.finalExecutionDurationMs
BigQuery,124,124,2026-08-11T11:54:39.579Z,73782641795,3,Top movers,3.544000000,statistics.finalExecutionDurationMs
BigQuery,125,125,2026-08-11T12:04:39.579Z,74377938858,3,Top movers,2.917000000,statistics.finalExecutionDurationMs
BigQuery,126,126,2026-08-11T12:14:39.579Z,74982628757,3,Top movers,3.032000000,statistics.finalExecutionDurationMs
BigQuery,127,127,2026-08-11T12:24:39.579Z,75577981475,3,Top movers,3.018000000,statistics.finalExecutionDurationMs
BigQuery,128,128,2026-08-11T12:34:39.579Z,76173291864,3,Top movers,3.171000000,statistics.finalExecutionDurationMs
BigQuery,129,129,2026-08-11T12:44:39.579Z,76777893607,3,Top movers,2.961000000,statistics.finalExecutionDurationMs
BigQuery,130,130,2026-08-11T12:54:39.579Z,77372955611,3,Top movers,3.078000000,statistics.finalExecutionDurationMs
BigQuery,131,131,2026-08-11T13:04:39.579Z,77978642951,3,Top movers,3.213000000,statistics.finalExecutionDurationMs
BigQuery,132,132,2026-08-11T13:14:39.579Z,78572993475,3,Top movers,3.937000000,statistics.finalExecutionDurationMs
BigQuery,133,133,2026-08-11T13:24:39.579Z,79170037334,3,Top movers,3.291000000,statistics.finalExecutionDurationMs
BigQuery,134,134,2026-08-11T13:34:39.579Z,79767221504,3,Top movers,4.389000000,statistics.finalExecutionDurationMs
BigQuery,135,135,2026-08-11T13:44:39.579Z,80362814944,3,Top movers,3.091000000,statistics.finalExecutionDurationMs
BigQuery,136,136,2026-08-11T13:54:39.579Z,80957551411,3,Top movers,2.736000000,statistics.finalExecutionDurationMs
BigQuery,137,137,2026-08-11T14:04:39.579Z,81563124178,3,Top movers,3.792000000,statistics.finalExecutionDurationMs
BigQuery,138,138,2026-08-11T14:14:39.579Z,82159036590,3,Top movers,3.460000000,statistics.finalExecutionDurationMs
BigQuery,139,139,2026-08-11T14:24:39.579Z,82761715116,3,Top movers,3.379000000,statistics.finalExecutionDurationMs
BigQuery,140,140,2026-08-11T14:34:39.579Z,83356722509,3,Top movers,3.428000000,statistics.finalExecutionDurationMs
BigQuery,141,141,2026-08-11T14:44:39.579Z,83952456673,3,Top movers,3.161000000,statistics.finalExecutionDurationMs
BigQuery,142,142,2026-08-11T14:54:39.579Z,84558774276,3,Top movers,5.788000000,statistics.finalExecutionDurationMs
BigQuery,143,143,2026-08-11T15:04:39.579Z,85153080450,3,Top movers,4.546000000,statistics.finalExecutionDurationMs
BigQuery,144,144,2026-08-11T15:14:39.579Z,85748630590,3,Top movers,2.941000000,statistics.finalExecutionDurationMs
BigQuery,145,145,2026-08-11T15:24:39.579Z,86354594018,3,Top movers,3.058000000,statistics.finalExecutionDurationMs
BigQuery,146,146,2026-08-11T15:34:39.579Z,86950287826,3,Top movers,3.005000000,statistics.finalExecutionDurationMs
BigQuery,147,147,2026-08-11T15:44:39.579Z,87546429181,3,Top movers,3.317000000,statistics.finalExecutionDurationMs
BigQuery,148,148,2026-08-11T15:54:39.579Z,88153549997,3,Top movers,3.403000000,statistics.finalExecutionDurationMs
BigQuery,149,149,2026-08-11T16:04:39.579Z,88749556805,3,Top movers,3.362000000,statistics.finalExecutionDurationMs
BigQuery,150,150,2026-08-11T16:14:39.579Z,89346074656,3,Top movers,4.321000000,statistics.finalExecutionDurationMs
BigQuery,151,151,2026-08-11T16:24:39.579Z,89952672588,3,Top movers,2.905000000,statistics.finalExecutionDurationMs
BigQuery,152,152,2026-08-11T16:34:39.579Z,90547693478,3,Top movers,3.001000000,statistics.finalExecutionDurationMs
BigQuery,153,153,2026-08-11T16:44:39.579Z,91154749774,3,Top movers,3.881000000,statistics.finalExecutionDurationMs
BigQuery,154,154,2026-08-11T16:54:39.579Z,91751279854,3,Top movers,3.163000000,statistics.finalExecutionDurationMs
BigQuery,155,155,2026-08-11T17:04:39.579Z,92346120006,3,Top movers,4.667000000,statistics.finalExecutionDurationMs
BigQuery,156,156,2026-08-11T17:14:39.579Z,92951947412,3,Top movers,3.594000000,statistics.finalExecutionDurationMs
BigQuery,157,157,2026-08-11T17:24:39.579Z,93548598329,3,Top movers,4.092000000,statistics.finalExecutionDurationMs
BigQuery,158,158,2026-08-11T17:34:39.579Z,94154137006,3,Top movers,3.422000000,statistics.finalExecutionDurationMs
BigQuery,159,159,2026-08-11T17:44:39.579Z,94750489021,3,Top movers,3.348000000,statistics.finalExecutionDurationMs
BigQuery,160,160,2026-08-11T17:54:39.579Z,95346365011,3,Top movers,2.886000000,statistics.finalExecutionDurationMs
BigQuery,161,161,2026-08-11T18:04:39.579Z,95952538048,3,Top movers,3.272000000,statistics.finalExecutionDurationMs
BigQuery,162,162,2026-08-11T18:14:39.579Z,96548490823,3,Top movers,3.254000000,statistics.finalExecutionDurationMs
BigQuery,163,163,2026-08-11T18:24:39.579Z,97155331056,3,Top movers,3.073000000,statistics.finalExecutionDurationMs
BigQuery,164,164,2026-08-11T18:34:39.579Z,97751631895,3,Top movers,3.149000000,statistics.finalExecutionDurationMs
BigQuery,165,165,2026-08-11T18:44:39.579Z,98347800336,3,Top movers,3.833000000,statistics.finalExecutionDurationMs
BigQuery,166,166,2026-08-11T18:54:39.579Z,98954665038,3,Top movers,3.324000000,statistics.finalExecutionDurationMs
BigQuery,167,167,2026-08-11T19:04:39.579Z,99551267495,3,Top movers,3.769000000,statistics.finalExecutionDurationMs
ClickHouse Cloud,2,2,2026-08-08T07:05:59Z,724786266,3,Top movers,0.006000000,clickhouse-client --time
ClickHouse Cloud,3,3,2026-08-08T07:15:59Z,1370669828,3,Top movers,0.009000000,clickhouse-client --time
ClickHouse Cloud,4,4,2026-08-08T07:25:59Z,1975682003,3,Top movers,0.045000000,clickhouse-client --time
ClickHouse Cloud,5,5,2026-08-08T07:35:59Z,2574084882,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,6,6,2026-08-08T07:45:59Z,3146910669,3,Top movers,0.011000000,clickhouse-client --time
ClickHouse Cloud,7,7,2026-08-08T07:55:59Z,3738865972,3,Top movers,0.012000000,clickhouse-client --time
