query_id,start_time,elapsed_seconds,query_id,table_name,used_range_restricted_scan,scanned_rows,rows_after_filter,scanned_bytes,blocks_read,local_blocks,remote_blocks,scan_seconds,max_data_skewness_pct,max_time_skewness_pct,local_spill_blocks,remote_spill_blocks,query_text
33104195,2026-08-14 00:04:08.758432,0.086359,33104195,quotes_shared.public.mv_tbl__quotes_daily__0,1,1889292,1846607,0,0,0,0,0.0058,13,23,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
33104202,2026-08-14 00:04:09.549445,0.460391,33104202,,0,0,6273,0,0,0,0,0.3834,46,23,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
33104202,2026-08-14 00:04:09.549445,0.460391,33104202,quotes_shared.public.mv_tbl__quotes_daily__0,1,1889292,1846607,0,0,0,0,0.3809,38,29,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
33306885,2026-08-14 00:14:07.652077,3.854176,33306885,,0,0,65,0,0,0,0,0.0038,0,26,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
33306885,2026-08-14 00:14:07.652077,3.854176,33306885,quotes_shared.public.mv_tbl__quotes_daily__0,1,1902574,1858503,0,0,0,0,1.1291,60,32,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
33306888,2026-08-14 00:14:11.508105,0.076166,33306888,,0,0,65,0,0,0,0,0.0050,0,33,0,0,SELECT COUNT(*) FROM quotes_daily
33306888,2026-08-14 00:14:11.508105,0.076166,33306888,quotes_shared.public.mv_tbl__quotes_daily__0,1,1902538,1858503,0,0,0,0,0.0043,68,54,0,0,SELECT COUNT(*) FROM quotes_daily
33306891,2026-08-14 00:14:11.585930,2.559999,33306891,,0,0,65,0,0,0,0,0.0030,0,29,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
33306891,2026-08-14 00:14:11.585930,2.559999,33306891,quotes_shared.public.mv_tbl__quotes_daily__0,1,1902527,159,0,0,0,0,2.4819,54,23,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
33306898,2026-08-14 00:14:15.157697,0.447996,33306898,,0,0,261,0,0,0,0,0.3631,91,22,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
33306898,2026-08-14 00:14:15.157697,0.447996,33306898,quotes_shared.public.mv_tbl__quotes_daily__0,1,1902574,1272,0,0,0,0,0.3589,44,92,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
33306905,2026-08-14 00:14:16.295291,0.100124,33306905,,0,0,373430,0,0,0,0,0.0190,12,23,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
33306905,2026-08-14 00:14:16.295291,0.100124,33306905,quotes_shared.public.mv_tbl__quotes_daily__0,1,1902574,1858503,0,0,0,0,0.0141,27,47,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
33306912,2026-08-14 00:14:17.073433,0.560084,33306912,,0,0,6306,0,0,0,0,0.4858,45,24,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
33306912,2026-08-14 00:14:17.073433,0.560084,33306912,quotes_shared.public.mv_tbl__quotes_daily__0,1,1902574,1858503,0,0,0,0,0.4821,37,45,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
33509957,2026-08-14 00:24:08.516018,5.164437,33509957,,0,0,65,0,0,0,0,0.0036,0,31,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
33509957,2026-08-14 00:24:08.516018,5.164437,33509957,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,1.4463,36,13,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
33509960,2026-08-14 00:24:13.682375,0.069492,33509960,,0,0,65,0,0,0,0,0.0029,0,27,0,0,SELECT COUNT(*) FROM quotes_daily
33509960,2026-08-14 00:24:13.682375,0.069492,33509960,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903210,1858616,0,0,0,0,0.0021,39,17,0,0,SELECT COUNT(*) FROM quotes_daily
33509963,2026-08-14 00:24:13.753493,3.497273,33509963,,0,0,65,0,0,0,0,0.0047,0,60,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
33509963,2026-08-14 00:24:13.753493,3.497273,33509963,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903524,159,0,0,0,0,3.4196,50,8,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
33509971,2026-08-14 00:24:18.238103,0.47577,33509971,,0,0,261,0,0,0,0,0.3885,91,27,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
33509971,2026-08-14 00:24:18.238103,0.47577,33509971,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1272,0,0,0,0,0.3835,44,92,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
33509980,2026-08-14 00:24:19.393317,0.090447,33509980,,0,0,383881,0,0,0,0,0.0154,12,19,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
33509980,2026-08-14 00:24:19.393317,0.090447,33509980,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,0.0098,25,26,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
33509987,2026-08-14 00:24:20.165822,0.782323,33509987,,0,0,6314,0,0,0,0,0.6946,45,36,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
33509987,2026-08-14 00:24:20.165822,0.782323,33509987,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,0.6890,28,37,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
33713029,2026-08-14 00:34:08.097333,5.924012,33713029,,0,0,65,0,0,0,0,0.0032,0,30,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
33713029,2026-08-14 00:34:08.097333,5.924012,33713029,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,1.4955,47,15,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
33713032,2026-08-14 00:34:14.023203,0.070913,33713032,,0,0,65,0,0,0,0,0.0026,0,65,0,0,SELECT COUNT(*) FROM quotes_daily
33713032,2026-08-14 00:34:14.023203,0.070913,33713032,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903210,1858616,0,0,0,0,0.0017,47,25,0,0,SELECT COUNT(*) FROM quotes_daily
33713035,2026-08-14 00:34:14.095721,3.682541,33713035,,0,0,65,0,0,0,0,0.0030,0,27,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
33713035,2026-08-14 00:34:14.095721,3.682541,33713035,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903524,159,0,0,0,0,3.6013,58,12,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
33713045,2026-08-14 00:34:21.931525,0.620106,33713045,,0,0,262,0,0,0,0,0.5292,91,22,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
33713045,2026-08-14 00:34:21.931525,0.620106,33713045,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1272,0,0,0,0,0.5226,38,94,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
33713052,2026-08-14 00:34:23.310396,0.094543,33713052,,0,0,383736,0,0,0,0,0.0135,12,56,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
33713052,2026-08-14 00:34:23.310396,0.094543,33713052,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,0.0089,29,29,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
33713059,2026-08-14 00:34:24.123948,0.715514,33713059,,0,0,6301,0,0,0,0,0.6374,45,42,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
33713059,2026-08-14 00:34:24.123948,0.715514,33713059,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,0.6312,36,31,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
33916101,2026-08-14 00:44:08.290624,5.071101,33916101,,0,0,65,0,0,0,0,0.0035,0,22,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
33916101,2026-08-14 00:44:08.290624,5.071101,33916101,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,1.4773,37,20,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
33916104,2026-08-14 00:44:13.363591,0.083608,33916104,,0,0,65,0,0,0,0,0.0025,0,14,0,0,SELECT COUNT(*) FROM quotes_daily
33916104,2026-08-14 00:44:13.363591,0.083608,33916104,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903210,1858616,0,0,0,0,0.0019,39,19,0,0,SELECT COUNT(*) FROM quotes_daily
33916107,2026-08-14 00:44:13.449014,3.10042,33916107,,0,0,65,0,0,0,0,0.0034,0,33,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
33916107,2026-08-14 00:44:13.449014,3.10042,33916107,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903524,159,0,0,0,0,3.0157,61,5,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
33916115,2026-08-14 00:44:17.533949,0.404018,33916115,,0,0,262,0,0,0,0,0.3108,91,21,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
33916115,2026-08-14 00:44:17.533949,0.404018,33916115,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1272,0,0,0,0,0.3039,45,92,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
33916124,2026-08-14 00:44:18.644175,0.101629,33916124,,0,0,384190,0,0,0,0,0.0155,11,26,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
33916124,2026-08-14 00:44:18.644175,0.101629,33916124,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,0.0093,24,21,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
33916131,2026-08-14 00:44:19.438740,0.662288,33916131,,0,0,6309,0,0,0,0,0.5822,45,25,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
33916131,2026-08-14 00:44:19.438740,0.662288,33916131,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,0.5756,24,30,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
34119173,2026-08-14 00:54:07.514041,5.25113,34119173,,0,0,65,0,0,0,0,0.0056,0,62,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
34119173,2026-08-14 00:54:07.514041,5.25113,34119173,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,1.2866,55,24,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
34119174,2026-08-14 00:54:07.514189,5.250761,34119174,,0,0,65,0,0,0,0,0.0035,0,33,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
34119174,2026-08-14 00:54:07.514189,5.250761,34119174,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,1.2149,52,26,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
34119179,2026-08-14 00:54:12.766963,0.092889,34119179,,0,0,65,0,0,0,0,0.0021,0,24,0,0,SELECT COUNT(*) FROM quotes_daily
34119179,2026-08-14 00:54:12.766963,0.092889,34119179,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903210,1858616,0,0,0,0,0.0022,54,38,0,0,SELECT COUNT(*) FROM quotes_daily
34119180,2026-08-14 00:54:12.766971,0.093055,34119180,,0,0,65,0,0,0,0,0.0028,0,27,0,0,SELECT COUNT(*) FROM quotes_daily
34119180,2026-08-14 00:54:12.766971,0.093055,34119180,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903210,1858616,0,0,0,0,0.0020,49,32,0,0,SELECT COUNT(*) FROM quotes_daily
34119188,2026-08-14 00:54:12.861700,84.664199,34119188,,0,0,268073604,0,0,0,0,80.8631,23,23,0,0,"WITH src AS ( SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + t / 1000 * INTERVAL '1 second') AS hour, bp, bs, ap, t FROM quotes_typed WHERE sym = 'AAPL' ), ranked AS ( SELECT hour, bp, bs, ap, ROW_NUMBER() OVER (PARTITION BY hour ORDER BY t ASC) AS rn"
34119188,2026-08-14 00:54:12.861700,84.664199,34119188,quotes_shared.public.mv_tbl__quotes_typed__0,1,8639681209,89357868,0,0,0,0,80.3600,17,2,0,0,"WITH src AS ( SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + t / 1000 * INTERVAL '1 second') AS hour, bp, bs, ap, t FROM quotes_typed WHERE sym = 'AAPL' ), ranked AS ( SELECT hour, bp, bs, ap, ROW_NUMBER() OVER (PARTITION BY hour ORDER BY t ASC) AS rn"
34119185,2026-08-14 00:54:12.861742,6.881435,34119185,,0,0,65,0,0,0,0,0.0028,0,27,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
34119185,2026-08-14 00:54:12.861742,6.881435,34119185,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903524,159,0,0,0,0,6.7879,66,3,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
34119198,2026-08-14 00:54:20.701870,0.456542,34119198,,0,0,261,0,0,0,0,0.3505,91,68,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
34119198,2026-08-14 00:54:20.701870,0.456542,34119198,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1272,0,0,0,0,0.3464,36,93,0,0,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ('AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'META', "
34119205,2026-08-14 00:54:21.834868,0.13615,34119205,,0,0,383333,0,0,0,0,0.0218,12,31,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
34119205,2026-08-14 00:54:21.834868,0.13615,34119205,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,0.0138,27,43,0,0,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20"
34119212,2026-08-14 00:54:22.634777,0.679244,34119212,,0,0,6309,0,0,0,0,0.5948,45,33,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
34119212,2026-08-14 00:54:22.634777,0.679244,34119212,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,0.5894,27,36,0,0,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day"
34119266,2026-08-14 00:55:38.245618,98.70712,34119266,,0,0,97,0,0,0,0,0.0624,0,30,0,0,"WITH s AS ( SELECT (ap - bp) AS spread, (bp + ap) / 2.0 AS mid, bs AS bs, ""as"" AS az FROM quotes_typed WHERE sym = 'AAPL' ), agg AS ( SELECT COUNT(*)::float8 AS n, SUM(spread) AS s1, SUM(POWER(spread, 2)) AS s2, SUM(POWER(spread, 3)) AS s3, SUM(POWER"
34119266,2026-08-14 00:55:38.245618,98.70712,34119266,quotes_shared.public.mv_tbl__quotes_typed__0,1,8639681209,89357868,0,0,0,0,98.5360,17,55,0,0,"WITH s AS ( SELECT (ap - bp) AS spread, (bp + ap) / 2.0 AS mid, bs AS bs, ""as"" AS az FROM quotes_typed WHERE sym = 'AAPL' ), agg AS ( SELECT COUNT(*)::float8 AS n, SUM(spread) AS s1, SUM(POWER(spread, 2)) AS s2, SUM(POWER(spread, 3)) AS s3, SUM(POWER"
34119320,2026-08-14 00:57:17.722005,69.171988,34119320,,0,0,268073604,0,0,0,0,66.4891,23,28,0,0,"WITH src AS ( SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + payload.t::bigint / 1000 * INTERVAL '1 second') AS hour, payload.bp::float8 AS bp, payload.bs::bigint AS bs, payload.ap::float8 AS ap, payload.t::bigint AS t FROM quotes_streamed WHERE sym ="
34119320,2026-08-14 00:57:17.722005,69.171988,34119320,quotes_shared.public.mv_tbl__quotes_streamed__0,1,13046012696,89357868,0,0,0,0,65.7216,10,1,0,0,"WITH src AS ( SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + payload.t::bigint / 1000 * INTERVAL '1 second') AS hour, payload.bp::float8 AS bp, payload.bs::bigint AS bs, payload.ap::float8 AS ap, payload.t::bigint AS t FROM quotes_streamed WHERE sym ="
34119354,2026-08-14 00:58:27.677594,28.648377,34119354,,0,0,97,0,0,0,0,0.0584,0,24,0,0,"WITH s AS ( SELECT (payload.ap::float8 - payload.bp::float8) AS spread, (payload.bp::float8 + payload.ap::float8) / 2.0 AS mid, payload.bs::bigint AS bs, payload.""as""::bigint AS az FROM quotes_streamed WHERE sym = 'AAPL' ), agg AS ( SELECT COUNT(*)::"
34119354,2026-08-14 00:58:27.677594,28.648377,34119354,quotes_shared.public.mv_tbl__quotes_streamed__0,1,13046012696,89357868,0,0,0,0,28.4847,5,10,0,0,"WITH s AS ( SELECT (payload.ap::float8 - payload.bp::float8) AS spread, (payload.bp::float8 + payload.ap::float8) / 2.0 AS mid, payload.bs::bigint AS bs, payload.""as""::bigint AS az FROM quotes_streamed WHERE sym = 'AAPL' ), agg AS ( SELECT COUNT(*)::"
34119513,2026-08-14 01:03:56.836586,0.214829,34119513,,0,0,65,0,0,0,0,0.0025,0,24,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
34119513,2026-08-14 01:03:56.836586,0.214829,34119513,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903571,1858616,0,0,0,0,0.0022,36,14,0,0,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily"
34119516,2026-08-14 01:03:57.053224,0.069667,34119516,,0,0,65,0,0,0,0,0.0023,0,28,0,0,SELECT COUNT(*) FROM quotes_daily
34119516,2026-08-14 01:03:57.053224,0.069667,34119516,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903210,1858616,0,0,0,0,0.0016,30,13,0,0,SELECT COUNT(*) FROM quotes_daily
34119519,2026-08-14 01:03:57.124471,0.179441,34119519,,0,0,65,0,0,0,0,0.0024,0,35,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
34119519,2026-08-14 01:03:57.124471,0.179441,34119519,quotes_shared.public.mv_tbl__quotes_daily__0,1,1903524,159,0,0,0,0,0.0998,61,94,0,0,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quotes) AS avg_spread, SUM(bs_sum) AS total_bid_volum"
