provider,label,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec,runtime_source,included_in_plot
redshift,Redshift Serverless,141,141,2026-08-13T16:14:11Z,83915861762,3,Top movers,0.096767,clickhouse-client --time,True
redshift,Redshift Serverless,142,142,2026-08-13T16:24:10Z,84516022757,3,Top movers,0.114338,clickhouse-client --time,True
redshift,Redshift Serverless,143,143,2026-08-13T16:34:11Z,85116310321,3,Top movers,0.115818,clickhouse-client --time,True
redshift,Redshift Serverless,144,144,2026-08-13T16:44:11Z,85714934329,3,Top movers,0.097997,clickhouse-client --time,True
redshift,Redshift Serverless,145,145,2026-08-13T16:54:11Z,86376876842,3,Top movers,0.10578,clickhouse-client --time,True
redshift,Redshift Serverless,146,146,2026-08-13T17:04:00Z,86919366179,3,Top movers,0.092246,clickhouse-client --time,True
redshift,Redshift Serverless,147,147,2026-08-13T17:14:13Z,87518660143,3,Top movers,0.090741,clickhouse-client --time,True
redshift,Redshift Serverless,148,148,2026-08-13T17:24:11Z,88119922644,3,Top movers,0.093664,clickhouse-client --time,True
redshift,Redshift Serverless,149,149,2026-08-13T17:34:10Z,88721373784,3,Top movers,0.110946,clickhouse-client --time,True
redshift,Redshift Serverless,150,150,2026-08-13T17:44:11Z,89317816940,3,Top movers,0.105099,clickhouse-client --time,True
redshift,Redshift Serverless,151,151,2026-08-13T17:54:10Z,89920330616,3,Top movers,0.113192,clickhouse-client --time,True
redshift,Redshift Serverless,152,152,2026-08-13T18:03:59Z,90519198255,3,Top movers,0.091936,clickhouse-client --time,True
redshift,Redshift Serverless,153,153,2026-08-13T18:14:11Z,91116929731,3,Top movers,0.085909,clickhouse-client --time,True
redshift,Redshift Serverless,154,154,2026-08-13T18:24:11Z,91721103362,3,Top movers,0.095753,clickhouse-client --time,True
redshift,Redshift Serverless,155,155,2026-08-13T18:34:10Z,92316878209,3,Top movers,0.096538,clickhouse-client --time,True
redshift,Redshift Serverless,156,156,2026-08-13T18:44:11Z,92920798733,3,Top movers,0.094671,clickhouse-client --time,True
redshift,Redshift Serverless,157,157,2026-08-13T18:54:11Z,93578343844,3,Top movers,0.11613,clickhouse-client --time,True
redshift,Redshift Serverless,158,158,2026-08-13T19:03:59Z,94121949722,3,Top movers,0.089794,clickhouse-client --time,True
redshift,Redshift Serverless,159,159,2026-08-13T19:14:12Z,94720021119,3,Top movers,0.096549,clickhouse-client --time,True
redshift,Redshift Serverless,160,160,2026-08-13T19:24:11Z,95321520836,3,Top movers,0.098292,clickhouse-client --time,True
redshift,Redshift Serverless,161,161,2026-08-13T19:34:11Z,95919083638,3,Top movers,0.097153,clickhouse-client --time,True
redshift,Redshift Serverless,162,162,2026-08-13T19:44:12Z,96521000095,3,Top movers,0.097545,clickhouse-client --time,True
redshift,Redshift Serverless,163,163,2026-08-13T19:54:11Z,97179016064,3,Top movers,0.106931,clickhouse-client --time,True
redshift,Redshift Serverless,164,164,2026-08-13T20:03:59Z,97780054204,3,Top movers,0.088142,clickhouse-client --time,True
redshift,Redshift Serverless,165,165,2026-08-13T20:14:11Z,98322015057,3,Top movers,0.100573,clickhouse-client --time,True
redshift,Redshift Serverless,166,166,2026-08-13T20:24:11Z,98921587131,3,Top movers,0.100717,clickhouse-client --time,True
redshift,Redshift Serverless,167,167,2026-08-13T20:34:11Z,99517455047,3,Top movers,0.107601,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,2,2,2026-08-08T07:05:59Z,724786266,4,Daily activity,0.006,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,3,3,2026-08-08T07:15:59Z,1370669828,4,Daily activity,0.006,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,4,4,2026-08-08T07:25:59Z,1975682003,4,Daily activity,0.025,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,5,5,2026-08-08T07:35:59Z,2574084882,4,Daily activity,0.008,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,6,6,2026-08-08T07:45:59Z,3146910669,4,Daily activity,0.008,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,7,7,2026-08-08T07:55:59Z,3738865972,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,8,8,2026-08-08T08:05:59Z,4293755746,4,Daily activity,0.009,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,9,9,2026-08-08T08:15:59Z,4891042750,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,10,10,2026-08-08T08:25:59Z,5469535309,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,11,11,2026-08-08T08:35:59Z,6010532017,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,12,12,2026-08-08T08:45:59Z,6539371357,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,13,13,2026-08-08T08:55:59Z,7146131616,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,14,14,2026-08-08T09:05:59Z,7727462172,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,15,15,2026-08-08T09:15:59Z,8305203448,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,16,16,2026-08-08T09:25:59Z,8807164173,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,17,17,2026-08-08T09:35:59Z,9395201523,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,18,18,2026-08-08T09:45:59Z,9911918805,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,19,19,2026-08-08T09:55:59Z,10448957290,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,20,20,2026-08-08T10:05:59Z,10999409964,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,21,21,2026-08-08T10:15:59Z,11495758638,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,22,22,2026-08-08T10:25:59Z,12058435469,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,23,23,2026-08-08T10:35:59Z,12574526062,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,24,24,2026-08-08T10:45:59Z,13130688854,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,25,25,2026-08-08T10:55:59Z,13690901348,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,26,26,2026-08-08T11:05:59Z,14280804947,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,27,27,2026-08-08T11:15:59Z,14876856126,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,28,28,2026-08-08T11:25:59Z,15470256866,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,29,29,2026-08-08T11:35:59Z,16058779354,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,30,30,2026-08-08T11:45:59Z,16604006353,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,31,31,2026-08-08T11:55:59Z,17204550973,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,32,32,2026-08-08T12:05:59Z,17758468213,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,33,33,2026-08-08T12:15:59Z,18360002425,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,34,34,2026-08-08T12:25:59Z,18930505218,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,35,35,2026-08-08T12:35:59Z,19498533079,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,36,36,2026-08-08T12:45:59Z,20030972521,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,37,37,2026-08-08T12:55:59Z,20598954386,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,38,38,2026-08-08T13:05:59Z,21177624388,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,39,39,2026-08-08T13:15:59Z,21690449123,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,40,40,2026-08-08T13:25:59Z,22225814642,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,41,41,2026-08-08T13:35:59Z,22769842666,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,42,42,2026-08-08T13:45:59Z,23288685490,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,43,43,2026-08-08T13:55:59Z,23844225514,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,44,44,2026-08-08T14:05:59Z,24360433073,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,45,45,2026-08-08T14:15:59Z,24937313823,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,46,46,2026-08-08T14:25:59Z,25492435118,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,47,47,2026-08-08T14:35:59Z,26047358918,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,48,48,2026-08-08T14:45:59Z,26583320264,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,49,49,2026-08-08T14:55:59Z,27117466999,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,50,50,2026-08-08T15:05:59Z,27681375912,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,51,51,2026-08-08T15:15:59Z,28239125449,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,52,52,2026-08-08T15:25:59Z,28773516979,4,Daily activity,0.043,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,53,53,2026-08-08T15:35:59Z,29346127706,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,54,54,2026-08-08T15:45:59Z,29890137150,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,55,55,2026-08-08T15:55:59Z,30465667350,4,Daily activity,0.01,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,56,56,2026-08-08T16:05:59Z,31018228497,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,57,57,2026-08-08T16:15:59Z,31588088259,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,58,58,2026-08-08T16:25:59Z,32144496083,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,59,59,2026-08-08T16:35:59Z,32651953244,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,60,60,2026-08-08T16:45:59Z,33183996050,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,61,61,2026-08-08T16:55:59Z,33748476003,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,62,62,2026-08-08T17:05:59Z,34249264401,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,63,63,2026-08-08T17:15:59Z,34764613132,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,64,64,2026-08-08T17:25:59Z,35300178406,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,65,65,2026-08-08T17:35:59Z,35804053385,4,Daily activity,0.017,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,66,66,2026-08-08T17:45:59Z,36352821706,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,67,67,2026-08-08T17:55:59Z,36850964650,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,68,68,2026-08-08T18:05:59Z,37331880801,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,69,69,2026-08-08T18:15:59Z,37851506740,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,70,70,2026-08-08T18:25:59Z,38333894855,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,71,71,2026-08-08T18:35:59Z,38903981063,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,72,72,2026-08-08T18:45:59Z,39403630784,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,73,73,2026-08-08T18:55:59Z,39938729827,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,74,74,2026-08-08T19:05:59Z,40455322866,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,75,75,2026-08-08T19:15:59Z,40983472025,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,76,76,2026-08-08T19:25:59Z,41461994932,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,77,77,2026-08-08T19:35:59Z,41986954384,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,78,78,2026-08-08T19:45:59Z,42504704257,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,79,79,2026-08-08T19:55:59Z,43037353870,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,80,80,2026-08-08T20:05:59Z,43568180819,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,81,81,2026-08-08T20:15:59Z,44075896295,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,82,82,2026-08-08T20:25:59Z,44585275116,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,83,83,2026-08-08T20:35:59Z,45119401562,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,84,84,2026-08-08T20:45:59Z,45608868518,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,85,85,2026-08-08T20:55:59Z,46108257326,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,86,86,2026-08-08T21:05:59Z,46607144697,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,87,87,2026-08-08T21:15:59Z,47127220430,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,88,88,2026-08-08T21:25:59Z,47630286458,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,89,89,2026-08-08T21:35:59Z,48152769396,4,Daily activity,0.017,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,90,90,2026-08-08T21:45:59Z,48651039753,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,91,91,2026-08-08T21:55:59Z,49173608481,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,92,92,2026-08-08T22:05:59Z,49691385785,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,93,93,2026-08-08T22:15:59Z,50238320035,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,94,94,2026-08-08T22:25:59Z,50788829774,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,95,95,2026-08-08T22:35:59Z,51325118756,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,96,96,2026-08-08T22:45:59Z,51886771408,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,97,97,2026-08-08T22:55:59Z,52441318029,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,98,98,2026-08-08T23:05:59Z,52920335727,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,99,99,2026-08-08T23:15:59Z,53408601648,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,100,100,2026-08-08T23:25:59Z,53910086618,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,101,101,2026-08-08T23:35:59Z,54424699241,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,102,102,2026-08-08T23:45:59Z,54899250491,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,103,103,2026-08-08T23:55:59Z,55416633625,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,104,104,2026-08-09T00:05:59Z,55944840077,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,105,105,2026-08-09T00:15:59Z,56450202011,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,106,106,2026-08-09T00:25:59Z,56976658135,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,107,107,2026-08-09T00:35:59Z,57502590981,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,108,108,2026-08-09T00:45:59Z,58017492696,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,109,109,2026-08-09T00:55:59Z,58509450012,4,Daily activity,0.011,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,110,110,2026-08-09T01:05:59Z,59010783142,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,111,111,2026-08-09T01:15:59Z,59503489949,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,112,112,2026-08-09T01:25:59Z,59972983401,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,113,113,2026-08-09T01:35:59Z,60442237749,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,114,114,2026-08-09T01:45:59Z,60904448195,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,115,115,2026-08-09T01:55:59Z,61370139665,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,116,116,2026-08-09T02:05:59Z,61872097967,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,117,117,2026-08-09T02:15:59Z,62362523974,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,118,118,2026-08-09T02:25:59Z,62852767644,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,119,119,2026-08-09T02:35:59Z,63303274836,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,120,120,2026-08-09T02:45:59Z,63813706871,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,121,121,2026-08-09T02:55:59Z,64297816643,4,Daily activity,0.025,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,122,122,2026-08-09T03:05:59Z,64830505943,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,123,123,2026-08-09T03:15:59Z,65325007686,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,124,124,2026-08-09T03:25:59Z,65803792964,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,125,125,2026-08-09T03:35:59Z,66304040996,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,126,126,2026-08-09T03:45:59Z,66813762801,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,127,127,2026-08-09T03:55:59Z,67293866994,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,128,128,2026-08-09T04:05:59Z,67748504407,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,129,129,2026-08-09T04:15:59Z,68201006429,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,130,130,2026-08-09T04:25:59Z,68684069442,4,Daily activity,0.018,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,131,131,2026-08-09T04:35:59Z,69181831398,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,132,132,2026-08-09T04:45:59Z,69676432303,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,133,133,2026-08-09T04:55:59Z,70168596073,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,134,134,2026-08-09T05:05:59Z,70659299166,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,135,135,2026-08-09T05:15:59Z,71156738966,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,136,136,2026-08-09T05:25:59Z,71624709770,4,Daily activity,0.015,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,137,137,2026-08-09T05:35:59Z,72091825703,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,138,138,2026-08-09T05:45:59Z,72547878251,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,139,139,2026-08-09T05:55:59Z,73013213443,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,140,140,2026-08-09T06:05:59Z,73476437585,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,141,141,2026-08-09T06:15:59Z,73987325693,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,142,142,2026-08-09T06:25:59Z,74486757162,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,143,143,2026-08-09T06:35:59Z,74995355831,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,144,144,2026-08-09T06:45:59Z,75466940903,4,Daily activity,0.012,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,145,145,2026-08-09T06:55:59Z,75964855518,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,146,146,2026-08-09T07:05:59Z,76430868234,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,147,147,2026-08-09T07:15:59Z,76885010641,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,148,148,2026-08-09T07:25:59Z,77350951993,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,149,149,2026-08-09T07:35:59Z,77850423857,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,150,150,2026-08-09T07:45:59Z,78316136469,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,151,151,2026-08-09T07:55:59Z,78743691693,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,152,152,2026-08-09T08:05:59Z,79106273696,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,153,153,2026-08-09T08:15:59Z,79558355522,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,154,154,2026-08-09T08:25:59Z,80034599414,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,155,155,2026-08-09T08:35:59Z,80503603294,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,156,156,2026-08-09T08:45:59Z,80949316423,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,157,157,2026-08-09T08:55:59Z,81360968914,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,158,158,2026-08-09T09:05:59Z,81786894322,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,159,159,2026-08-09T09:15:59Z,82193904360,4,Daily activity,0.015,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,160,160,2026-08-09T09:25:59Z,82614022776,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,161,161,2026-08-09T09:35:59Z,83038964951,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,162,162,2026-08-09T09:45:59Z,83491097777,4,Daily activity,0.013,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,163,163,2026-08-09T09:55:59Z,83949333223,4,Daily activity,0.016,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,164,164,2026-08-09T10:05:59Z,84454230067,4,Daily activity,0.015,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,165,165,2026-08-09T10:15:59Z,84942338016,4,Daily activity,0.015,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,166,166,2026-08-09T10:25:59Z,85486320046,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,167,167,2026-08-09T10:35:59Z,86027059928,4,Daily activity,0.016,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,168,168,2026-08-09T10:45:59Z,86536377584,4,Daily activity,0.015,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,169,169,2026-08-09T10:55:59Z,87060073492,4,Daily activity,0.014,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,170,170,2026-08-09T11:05:59Z,87633622969,4,Daily activity,0.016,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,171,171,2026-08-09T11:15:59Z,88183458683,4,Daily activity,0.016,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,172,172,2026-08-09T11:25:59Z,88722660479,4,Daily activity,0.017,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,173,173,2026-08-09T11:35:59Z,89252600968,4,Daily activity,0.017,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,174,174,2026-08-09T11:45:59Z,89771307204,4,Daily activity,0.016,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,175,175,2026-08-09T11:55:59Z,90310361990,4,Daily activity,0.015,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,176,176,2026-08-09T12:05:59Z,90786625328,4,Daily activity,0.017,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,177,177,2026-08-09T12:15:59Z,91318721092,4,Daily activity,0.018,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,178,178,2026-08-09T12:25:59Z,91841644344,4,Daily activity,0.016,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,179,179,2026-08-09T12:35:59Z,92330582028,4,Daily activity,0.027,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,180,180,2026-08-09T12:45:59Z,92808126794,4,Daily activity,0.015,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,181,181,2026-08-09T12:55:59Z,93292685867,4,Daily activity,0.018,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,182,182,2026-08-09T13:05:59Z,93798216437,4,Daily activity,0.015,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,183,183,2026-08-09T13:15:59Z,94324820860,4,Daily activity,0.016,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,184,184,2026-08-09T13:25:59Z,94869720583,4,Daily activity,0.017,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,185,185,2026-08-09T13:35:59Z,95368092163,4,Daily activity,0.016,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,186,186,2026-08-09T13:45:59Z,95854521730,4,Daily activity,0.016,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,187,187,2026-08-09T13:55:59Z,96363475717,4,Daily activity,0.016,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,188,188,2026-08-09T14:05:59Z,96870245467,4,Daily activity,0.016,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,189,189,2026-08-09T14:15:59Z,97440595296,4,Daily activity,0.015,clickhouse-client --time,True
clickhouse,ClickHouse Cloud,190,190,2026-08-09T14:25:59Z,97990299109,4,Daily activity,0.015,clickhouse-client --time,True
