system,workload,iteration,raw_rows,query,seconds,source,phase
clickhouse,dashboard,128,67748504407,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,128,67748504407,3,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,128,67748504407,4,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,130,68684069442,1,0.01,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,130,68684069442,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,130,68684069442,3,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,130,68684069442,4,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,131,69181831398,1,0.008,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,131,69181831398,2,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,131,69181831398,3,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,131,69181831398,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,132,69676432303,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,132,69676432303,2,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,132,69676432303,3,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,132,69676432303,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,133,70168596073,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,133,70168596073,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,133,70168596073,3,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,133,70168596073,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,134,70659299166,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,134,70659299166,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,134,70659299166,3,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,134,70659299166,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,136,71624709770,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,136,71624709770,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,136,71624709770,3,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,136,71624709770,4,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,137,72091825703,1,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,137,72091825703,2,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,137,72091825703,3,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,137,72091825703,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,138,72547878251,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,138,72547878251,2,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,138,72547878251,3,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,138,72547878251,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,140,73476437585,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,140,73476437585,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,140,73476437585,3,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,140,73476437585,4,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,141,73987325693,1,0.008,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,141,73987325693,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,141,73987325693,3,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,141,73987325693,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,142,74486757162,1,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,142,74486757162,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,142,74486757162,3,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,142,74486757162,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,143,74995355831,1,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,143,74995355831,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,143,74995355831,3,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,143,74995355831,4,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,144,75466940903,1,0.008,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,144,75466940903,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,144,75466940903,3,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,144,75466940903,4,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,146,76430868234,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,146,76430868234,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,146,76430868234,3,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,146,76430868234,4,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,147,76885010641,1,0.008,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,147,76885010641,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,147,76885010641,3,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,147,76885010641,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,148,77350951993,1,0.008,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,148,77350951993,2,0.011,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,148,77350951993,3,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,148,77350951993,4,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,149,77850423857,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,149,77850423857,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,149,77850423857,3,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,149,77850423857,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,151,78743691693,1,0.009,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,151,78743691693,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,151,78743691693,3,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,151,78743691693,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,152,79106273696,1,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,152,79106273696,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,152,79106273696,3,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,152,79106273696,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,154,80034599414,1,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,154,80034599414,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,154,80034599414,3,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,154,80034599414,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,155,80503603294,1,0.009,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,155,80503603294,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,155,80503603294,3,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,155,80503603294,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,156,80949316423,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,156,80949316423,2,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,156,80949316423,3,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,156,80949316423,4,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,158,81786894322,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,158,81786894322,2,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,158,81786894322,3,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,158,81786894322,4,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,159,82193904360,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,159,82193904360,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,159,82193904360,3,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,159,82193904360,4,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,161,83038964951,1,0.01,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,161,83038964951,2,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,161,83038964951,3,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,161,83038964951,4,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,162,83491097777,1,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,162,83491097777,2,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,162,83491097777,3,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,162,83491097777,4,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,163,83949333223,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,163,83949333223,2,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,163,83949333223,3,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,163,83949333223,4,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,164,84454230067,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,164,84454230067,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,164,84454230067,3,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,164,84454230067,4,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,166,85486320046,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,166,85486320046,2,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,166,85486320046,3,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,166,85486320046,4,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,167,86027059928,1,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,167,86027059928,2,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,167,86027059928,3,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,167,86027059928,4,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,168,86536377584,1,0.009,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,168,86536377584,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,168,86536377584,3,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,168,86536377584,4,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,169,87060073492,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,169,87060073492,2,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,169,87060073492,3,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,169,87060073492,4,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,170,87633622969,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,170,87633622969,2,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,170,87633622969,3,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,170,87633622969,4,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,171,88183458683,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,171,88183458683,2,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,171,88183458683,3,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,171,88183458683,4,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,172,88722660479,1,0.008,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,172,88722660479,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,172,88722660479,3,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,172,88722660479,4,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,173,89252600968,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,173,89252600968,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,173,89252600968,3,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,173,89252600968,4,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,175,90310361990,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,175,90310361990,2,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,175,90310361990,3,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,175,90310361990,4,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,176,90786625328,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,176,90786625328,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,176,90786625328,3,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,176,90786625328,4,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
