source_index,observed_at,collected_until,raw_rows,mv_source_rows,rows_behind,refresh_age_seconds
1439,2026-09-19T17:05:42.354Z,2026-09-19T17:06:33.425Z,86329361236,86197596692,131764544,84.480398
1440,2026-09-19T17:06:42.353Z,2026-09-19T17:07:31.765Z,86384098978,86322054610,62044368,23.241733
1441,2026-09-19T17:07:42.353Z,2026-09-19T17:08:32.270Z,86441110626,86322054610,119056016,83.241717
1442,2026-09-19T17:08:42.353Z,2026-09-19T17:09:34.909Z,86507292898,86441110626,66182272,22.34576
1443,2026-09-19T17:09:42.353Z,2026-09-19T17:10:34.773Z,86573617624,86441110626,132506998,82.345752
1444,2026-09-19T17:10:42.353Z,2026-09-19T17:11:34.388Z,86627401276,86560093370,67307906,23.091746
1445,2026-09-19T17:11:42.353Z,2026-09-19T17:12:35.695Z,86682649290,86560093370,122555920,83.09173
1446,2026-09-19T17:12:42.353Z,2026-09-19T17:13:34.940Z,86748189108,86679228840,68960268,19.505734
1447,2026-09-19T17:13:42.354Z,2026-09-19T17:14:35.633Z,86803444304,86679228840,124215464,79.506252
1448,2026-09-19T17:14:42.353Z,2026-09-19T17:15:36.332Z,86870896392,86803444304,67452088,20.787735
1449,2026-09-19T17:15:42.353Z,2026-09-19T17:16:27.597Z,86922711956,86803444304,119267652,80.787741
1450,2026-09-19T17:16:42.353Z,2026-09-19T17:18:10.257Z,86990071590,86922711956,67359634,21.624738
1451,2026-09-19T17:18:10.279Z,2026-09-19T17:18:58.085Z,87072579384,86922711956,149867428,109.550428
1452,2026-09-19T17:18:58.107Z,2026-09-19T17:19:46.021Z,87124998721,87046927420,78071301,33.340167
1453,2026-09-19T17:19:46.043Z,2026-09-19T17:20:33.757Z,87166052618,87046927420,119125198,81.276251
1454,2026-09-19T17:20:42.353Z,2026-09-19T17:21:31.205Z,87223150902,87166052618,57098284,15.743734
1455,2026-09-19T17:21:42.354Z,2026-09-19T17:22:29.921Z,87290348900,87166052618,124296282,75.744831
1456,2026-09-19T17:22:42.353Z,2026-09-19T17:23:37.461Z,87347439277,87290348900,57090377,16.171738
1457,2026-09-19T17:23:42.353Z,2026-09-19T17:24:31.456Z,87414598911,87290348900,124250011,76.171785
1458,2026-09-19T17:24:42.353Z,2026-09-19T17:25:32.428Z,87467753473,87414598911,53154562,10.49573
1459,2026-09-19T17:25:42.353Z,2026-09-19T17:26:31.150Z,87523520305,87414598911,108921394,70.495728
1460,2026-09-19T17:26:42.353Z,2026-09-19T17:27:35.756Z,87592130573,87533766563,58364010,11.264728
1461,2026-09-19T17:27:42.353Z,2026-09-19T17:28:33.009Z,87644988591,87533766563,111222028,71.264734
1462,2026-09-19T17:28:42.353Z,2026-09-19T17:29:33.270Z,87709866773,87652799307,57067466,7.726933
1463,2026-09-19T17:29:42.353Z,2026-09-19T17:30:36.622Z,87761670701,87652799307,108871394,67.726726
1464,2026-09-19T17:30:42.353Z,2026-09-19T17:31:35.690Z,87831185059,87777220589,53964470,6.539686
1465,2026-09-19T17:31:42.353Z,2026-09-19T17:32:34.896Z,87885636165,87777220589,108415576,66.539718
1466,2026-09-19T17:32:42.353Z,2026-09-19T17:33:27.764Z,87947986351,87896213241,51773110,3.51074
1467,2026-09-19T17:33:42.353Z,2026-09-19T17:34:29.078Z,88015165167,87896213241,118951926,63.510721
1468,2026-09-19T17:34:42.353Z,2026-09-19T17:35:29.914Z,88066999913,88020390341,46609572,0.966737
1469,2026-09-19T17:35:42.353Z,2026-09-19T17:36:30.959Z,88123869403,88020390341,103479062,60.96673
1470,2026-09-19T17:36:42.353Z,2026-09-19T17:37:32.930Z,88191209855,88139586745,51623110,2.378747
1471,2026-09-19T17:37:42.353Z,2026-09-19T17:38:30.710Z,88244745235,88139586745,105158490,62.378721
1472,2026-09-19T17:38:42.353Z,2026-09-19T17:39:31.982Z,88310471689,88139586745,170884944,122.378745
1473,2026-09-19T17:39:42.353Z,2026-09-19T17:40:31.958Z,88366717611,88268946565,97771046,54.217714
1474,2026-09-19T17:40:42.353Z,2026-09-19T17:41:31.161Z,88434587153,88268946565,165640588,114.21774
1475,2026-09-19T17:41:42.353Z,2026-09-19T17:42:33.496Z,88486366081,88388152581,98213500,54.03468
1476,2026-09-19T17:42:42.353Z,2026-09-19T17:43:33.221Z,88553718169,88388152581,165565588,114.034738
1477,2026-09-19T17:43:42.353Z,2026-09-19T17:44:33.429Z,88606557005,88507154507,99402498,51.067717
1478,2026-09-19T17:44:42.353Z,2026-09-19T17:45:33.942Z,88662366291,88507154507,155211784,111.067993
1479,2026-09-19T17:45:42.353Z,2026-09-19T17:46:34.814Z,88719402939,88631324061,88078878,54.933742
1480,2026-09-19T17:46:42.353Z,2026-09-19T17:47:35.249Z,88791987747,88631324061,160663686,114.933724
1481,2026-09-19T17:47:42.353Z,2026-09-19T17:48:34.669Z,88848942984,88750418441,98524543,51.093742
1482,2026-09-19T17:48:42.354Z,2026-09-19T17:49:28.758Z,88914278712,88750418441,163860271,111.094631
1483,2026-09-19T17:49:42.353Z,2026-09-19T17:50:28.729Z,88967881546,88869523547,98357999,51.519729
1484,2026-09-19T17:50:42.353Z,2026-09-19T17:51:28.743Z,89020976200,88869523547,151452653,111.519738
1485,2026-09-19T17:51:42.353Z,2026-09-19T17:52:29.378Z,89090340558,88993741056,96599502,50.140737
1486,2026-09-19T17:52:42.353Z,2026-09-19T17:53:30.637Z,89144006756,88993741056,150265700,110.140665
1487,2026-09-19T17:53:42.353Z,2026-09-19T17:54:30.377Z,89211297208,89112933708,98363500,49.979746
1488,2026-09-19T17:54:42.353Z,2026-09-19T17:55:31.090Z,89263116545,89112933708,150182837,109.979716
1489,2026-09-19T17:55:42.353Z,2026-09-19T17:56:30.269Z,89330441588,89232028088,98413500,47.869723
1490,2026-09-19T17:56:42.353Z,2026-09-19T17:57:31.854Z,89385035148,89232028088,153007060,107.869727
1491,2026-09-19T17:57:42.353Z,2026-09-19T17:58:32.974Z,89449424332,89356293552,93130780,49.973744
1492,2026-09-19T17:58:42.353Z,2026-09-19T17:59:32.856Z,89515522330,89356293552,159228778,109.973744
1493,2026-09-19T17:59:42.353Z,2026-09-19T18:00:33.489Z,89568187894,89475418750,92769144,41.104777
1494,2026-09-19T18:00:42.353Z,2026-09-19T18:01:32.983Z,89629132312,89475418750,153713562,101.104748
1495,2026-09-19T18:01:42.353Z,2026-09-19T18:02:34.290Z,89689893500,89599625791,90267709,42.538726
1496,2026-09-19T18:02:42.353Z,2026-09-19T18:03:36.281Z,89740712520,89599625791,141086729,102.538749
1497,2026-09-19T18:03:42.353Z,2026-09-19T18:04:35.363Z,89806783156,89718846732,87936424,44.248747
1498,2026-09-19T18:04:42.353Z,2026-09-19T18:05:35.879Z,89874146880,89718846732,155300148,104.248762
1499,2026-09-19T18:05:42.353Z,2026-09-19T18:06:31.148Z,89925758354,89837848658,87909696,42.900694
1500,2026-09-19T18:06:42.353Z,2026-09-19T18:07:28.694Z,89993098806,89837848658,155250148,102.90074
1501,2026-09-19T18:07:42.353Z,2026-09-19T18:08:29.499Z,90042628828,89962006576,80622252,41.738722
1502,2026-09-19T18:08:42.353Z,2026-09-19T18:09:29.843Z,90107033738,89962006576,145027162,101.738776
1503,2026-09-19T18:09:42.353Z,2026-09-19T18:10:30.369Z,90174387554,90086285404,88102150,36.616734
1504,2026-09-19T18:10:42.353Z,2026-09-19T18:11:31.108Z,90226008936,90086285404,139723532,96.616741
1505,2026-09-19T18:11:42.353Z,2026-09-19T18:12:32.042Z,90293368570,90210529958,82838612,34.945959
1506,2026-09-19T18:12:42.353Z,2026-09-19T18:13:33.528Z,90345133124,90210529958,134603166,94.94573
1507,2026-09-19T18:13:42.353Z,2026-09-19T18:14:32.972Z,90412442758,90329634964,82807794,31.17774
1508,2026-09-19T18:14:42.353Z,2026-09-19T18:15:33.570Z,90464439140,90329634964,134804176,91.177739
1509,2026-09-19T18:15:42.353Z,2026-09-19T18:16:32.858Z,90526546872,90453973700,72573172,28.810699
1510,2026-09-19T18:16:42.353Z,2026-09-19T18:17:33.290Z,90592671598,90453973700,138697898,88.810732
1511,2026-09-19T18:17:42.353Z,2026-09-19T18:18:34.071Z,90645741252,90578397027,67344225,25.895741
1512,2026-09-19T18:18:42.353Z,2026-09-19T18:19:33.709Z,90710371162,90578397027,131974135,85.895743
1513,2026-09-19T18:19:42.353Z,2026-09-19T18:20:35.893Z,90764554814,90702612491,61942323,17.344721
1514,2026-09-19T18:20:42.353Z,2026-09-19T18:21:35.636Z,90832056902,90702612491,129444411,77.344743
1515,2026-09-19T18:21:42.353Z,2026-09-19T18:22:35.391Z,90883922466,90832056902,51865564,14.189755
1516,2026-09-19T18:22:42.353Z,2026-09-19T18:23:27.480Z,90952882734,90832056902,120825832,74.189707
1517,2026-09-19T18:23:42.353Z,2026-09-19T18:24:29.155Z,91008307112,90956464820,51842292,7.98075
1518,2026-09-19T18:24:42.353Z,2026-09-19T18:25:29.159Z,91071464618,90956464820,114999798,67.980823
1519,2026-09-19T18:25:42.353Z,2026-09-19T18:26:30.477Z,91125965724,91080660242,45305482,2.803746
1520,2026-09-19T18:26:42.353Z,2026-09-19T18:27:29.219Z,91189431636,91080660242,108771394,62.803744
1521,2026-09-19T18:27:42.353Z,2026-09-19T18:28:30.392Z,91256787497,91194514356,62273141,7.270734
1522,2026-09-19T18:28:42.353Z,2026-09-19T18:29:31.668Z,91307752744,91194514356,113238388,67.270731
1523,2026-09-19T18:29:42.353Z,2026-09-19T18:30:31.055Z,91370533748,91318741456,51792292,9.122741
1524,2026-09-19T18:30:42.353Z,2026-09-19T18:31:32.001Z,91422430130,91318741456,103688674,69.122722
1525,2026-09-19T18:31:42.353Z,2026-09-19T18:32:32.943Z,91487460040,91443026102,44433938,1.529716
1526,2026-09-19T18:32:42.353Z,2026-09-19T18:33:33.637Z,91553936811,91443026102,110910709,61.529751
1527,2026-09-19T18:33:42.353Z,2026-09-19T18:34:32.982Z,91603613060,91443026102,160586958,121.529737
1528,2026-09-19T18:34:42.353Z,2026-09-19T18:35:33.143Z,91668044698,91567264838,100779860,56.786751
1529,2026-09-19T18:35:42.353Z,2026-09-19T18:36:35.522Z,91722776622,91567264838,155511784,116.786755
1530,2026-09-19T18:36:42.353Z,2026-09-19T18:37:35.524Z,91789916144,91686470854,103445290,59.266741
1531,2026-09-19T18:37:42.353Z,2026-09-19T18:38:36.083Z,91842466616,91686470854,155995762,119.266767
1532,2026-09-19T18:38:42.353Z,2026-09-19T18:39:35.709Z,91907894798,91805625940,102268858,56.080749
1533,2026-09-19T18:39:42.353Z,2026-09-19T18:40:29.333Z,91972538072,91805625940,166912132,116.08072
1534,2026-09-19T18:40:42.353Z,2026-09-19T18:41:30.189Z,92029224720,91929922222,99302498,54.536762
1535,2026-09-19T18:41:42.353Z,2026-09-19T18:42:30.659Z,92082898464,91929922222,152976242,114.536718
1536,2026-09-19T18:42:42.353Z,2026-09-19T18:43:30.873Z,92147191738,92054099322,93092416,52.618749
1537,2026-09-19T18:43:42.353Z,2026-09-19T18:44:29.946Z,92204066750,92054099322,149967428,112.618743
1538,2026-09-19T18:44:42.353Z,2026-09-19T18:45:30.950Z,92266355300,92173024520,93330780,52.485732
1539,2026-09-19T18:45:42.353Z,2026-09-19T18:46:31.319Z,92333545752,92173024520,160521232,112.485741
1540,2026-09-19T18:46:42.353Z,2026-09-19T18:47:32.830Z,92385386316,92292157264,93229052,49.621744
1541,2026-09-19T18:47:42.354Z,2026-09-19T18:48:31.743Z,92452620950,92292157264,160463686,109.622042
1542,2026-09-19T18:48:42.353Z,2026-09-19T18:49:32.592Z,92506437148,92416457636,89979512,49.630741
1543,2026-09-19T18:49:42.353Z,2026-09-19T18:50:34.333Z,92563694680,92416457636,147237044,109.630743
1544,2026-09-19T18:50:42.353Z,2026-09-19T18:51:34.046Z,92628742044,92540751530,87990514,41.899738
1545,2026-09-19T18:51:42.353Z,2026-09-19T18:52:34.481Z,92690924776,92540751530,150173246,101.899734
1546,2026-09-19T18:52:42.353Z,2026-09-19T18:53:33.864Z,92747805606,92659784274,88021332,38.734744
1547,2026-09-19T18:53:42.353Z,2026-09-19T18:54:34.428Z,92802985802,92659784274,143201528,98.734736
1548,2026-09-19T18:54:42.353Z,2026-09-19T18:55:36.181Z,92870674526,92784092192,86582334,42.219738
1549,2026-09-19T18:55:42.354Z,2026-09-19T18:56:27.995Z,92923936634,92784092192,139844442,102.220248
1550,2026-09-19T18:56:42.353Z,2026-09-19T18:57:28.411Z,92986025184,92903217390,82807794,37.819727
1551,2026-09-19T18:57:42.354Z,2026-09-19T18:58:29.161Z,93053415636,92903217390,150198246,97.820572
1552,2026-09-19T18:58:42.353Z,2026-09-19T18:59:29.695Z,93105262018,93022373406,82888612,38.799736
1553,2026-09-19T18:59:42.353Z,2026-09-19T19:00:30.350Z,93162067848,93022373406,139694442,98.799739
1554,2026-09-19T19:00:42.353Z,2026-09-19T19:01:30.511Z,93224413944,93146831324,77582620,34.749727
1555,2026-09-19T19:01:42.354Z,2026-09-19T19:02:31.258Z,93281293046,93146831324,134461722,94.750477
1556,2026-09-19T19:02:42.353Z,2026-09-19T19:03:31.077Z,93348798517,93271027606,77770911,31.447755
1557,2026-09-19T19:03:42.353Z,2026-09-19T19:04:31.401Z,93404251985,93271027606,133224379,91.447735
1558,2026-09-19T19:04:42.353Z,2026-09-19T19:05:32.186Z,93460847907,93390131187,70716720,32.047761
1559,2026-09-19T19:05:42.354Z,2026-09-19T19:06:32.878Z,93530056447,93390131187,139925260,92.048812
1560,2026-09-19T19:06:42.353Z,2026-09-19T19:07:34.716Z,93586904731,93509287203,77617528,30.23873
1561,2026-09-19T19:07:42.353Z,2026-09-19T19:08:32.760Z,93639381931,93509287203,130094728,90.238747
1562,2026-09-19T19:08:42.353Z,2026-09-19T19:10:06.760Z,93705937475,93633291031,72646444,29.713725
1563,2026-09-19T19:10:06.781Z,2026-09-19T19:11:00.699Z,93788806905,93633291031,155515874,114.141503
1564,2026-09-19T19:11:00.722Z,2026-09-19T19:11:54.204Z,93845735690,93757760585,87975105,44.243123
1565,2026-09-19T19:11:54.225Z,2026-09-19T19:12:46.809Z,93898451571,93757760585,140690986,97.746248
1566,2026-09-19T19:12:46.830Z,2026-09-19T19:13:34.186Z,93942425601,93876766601,65659000,23.124292
1567,2026-09-19T19:13:42.353Z,2026-09-19T19:14:29.879Z,94011329660,93876766601,134563059,78.647739
1568,2026-09-19T19:14:42.353Z,2026-09-19T19:15:29.304Z,94063141134,94011329660,51811474,8.99473
1569,2026-09-19T19:15:42.353Z,2026-09-19T19:16:29.329Z,94120152782,94011329660,108823122,68.994745
1570,2026-09-19T19:16:42.353Z,2026-09-19T19:17:29.577Z,94188949686,94135656760,53292926,6.100774
1571,2026-09-19T19:17:42.353Z,2026-09-19T19:18:30.387Z,94246559606,94135656760,110902846,66.100731
1572,2026-09-19T19:18:42.353Z,2026-09-19T19:19:30.668Z,94301191530,94259833860,41357670,3.583757
1573,2026-09-19T19:19:42.353Z,2026-09-19T19:20:30.872Z,94356023454,94259833860,96189594,63.583746
1574,2026-09-19T19:20:42.353Z,2026-09-19T19:21:31.693Z,94430147260,94378803240,51344020,3.407735
1575,2026-09-19T19:21:42.354Z,2026-09-19T19:22:31.666Z,94482343642,94378803240,103540402,63.408909
1576,2026-09-19T19:22:42.353Z,2026-09-19T19:23:33.527Z,94539074472,94497853438,41221034,2.416741
1577,2026-09-19T19:23:42.353Z,2026-09-19T19:24:32.669Z,94604839290,94497853438,106985852,62.416683
1578,2026-09-19T19:24:42.353Z,2026-09-19T19:25:34.534Z,94658393852,94497853438,160540414,122.416742
1579,2026-09-19T19:25:42.353Z,2026-09-19T19:26:34.484Z,94727018509,94622107266,104911243,58.729732
1580,2026-09-19T19:26:42.353Z,2026-09-19T19:27:34.822Z,94782673705,94622107266,160566439,118.729764
1581,2026-09-19T19:27:42.353Z,2026-09-19T19:28:34.573Z,94838987081,94746367937,92619144,57.66577
1582,2026-09-19T19:28:42.353Z,2026-09-19T19:29:36.553Z,94906906623,94865604771,41301852,0.790745
1583,2026-09-19T19:29:42.353Z,2026-09-19T19:30:28.687Z,94960361185,94865604771,94756414,60.790728
1584,2026-09-19T19:30:42.353Z,2026-09-19T19:31:29.103Z,95027620819,94865604771,162016048,120.790759
1585,2026-09-19T19:31:42.353Z,2026-09-19T19:32:28.882Z,95082912651,94984518333,98394318,54.358738
1586,2026-09-19T19:32:42.353Z,2026-09-19T19:33:29.406Z,95139980117,94984518333,155461784,114.358687
1587,2026-09-19T19:33:42.353Z,2026-09-19T19:34:31.199Z,95212110835,95103662713,108448122,55.994714
1588,2026-09-19T19:34:42.353Z,2026-09-19T19:35:31.051Z,95264020581,95103662713,160357868,115.994734
1589,2026-09-19T19:35:42.353Z,2026-09-19T19:36:30.445Z,95321101411,95227932267,93169144,52.502715
1590,2026-09-19T19:36:42.353Z,2026-09-19T19:37:31.959Z,95377976423,95227932267,150044156,112.502735
1591,2026-09-19T19:37:42.353Z,2026-09-19T19:38:30.853Z,95450162020,95352166913,97995107,49.168743
1592,2026-09-19T19:38:42.353Z,2026-09-19T19:39:32.441Z,95502165948,95352166913,149999035,109.168744
1593,2026-09-19T19:39:42.353Z,2026-09-19T19:40:34.444Z,95569487218,95476344802,93142416,46.85374
1594,2026-09-19T19:40:42.353Z,2026-09-19T19:41:33.396Z,95623919142,95476344802,147574340,106.853723
1595,2026-09-19T19:41:42.353Z,2026-09-19T19:42:34.218Z,95678346976,95600533538,77813438,43.277749
1596,2026-09-19T19:42:42.353Z,2026-09-19T19:43:36.159Z,95745529882,95600533538,144996344,103.277719
1597,2026-09-19T19:43:42.353Z,2026-09-19T19:44:35.226Z,95802585712,95719683736,82901976,37.759732
1598,2026-09-19T19:44:42.353Z,2026-09-19T19:45:36.249Z,95869906982,95719683736,150223246,97.759746
1599,2026-09-19T19:45:42.353Z,2026-09-19T19:46:28.534Z,95926781994,95843924200,82857794,39.709721
1600,2026-09-19T19:46:42.353Z,2026-09-19T19:47:28.688Z,95983687824,95843924200,139763624,99.709731
1601,2026-09-19T19:47:42.353Z,2026-09-19T19:48:28.591Z,96037142386,95968332118,68810268,32.293815
1602,2026-09-19T19:48:42.353Z,2026-09-19T19:49:30.157Z,96102813022,95968332118,134480904,92.293728
1603,2026-09-19T19:49:42.353Z,2026-09-19T19:50:30.279Z,96159688034,96087326498,72361536,34.732725
1604,2026-09-19T19:50:42.353Z,2026-09-19T19:51:30.169Z,96228667541,96087326498,141341043,94.732733
1605,2026-09-19T19:51:42.353Z,2026-09-19T19:52:30.728Z,96285679189,96206416845,79262344,35.720729
1606,2026-09-19T19:52:42.353Z,2026-09-19T19:53:33.327Z,96344524017,96206416845,138107172,95.720707
1607,2026-09-19T19:53:42.353Z,2026-09-19T19:54:32.947Z,96401235665,96330613127,70622538,30.123757
1608,2026-09-19T19:54:42.353Z,2026-09-19T19:55:33.863Z,96470388387,96330613127,139775260,90.123722
1609,2026-09-19T19:55:42.353Z,2026-09-19T19:56:32.362Z,96527405853,96454990227,72415626,29.456719
1610,2026-09-19T19:56:42.353Z,2026-09-19T19:57:33.136Z,96584330865,96454990227,129340638,89.456747
1611,2026-09-19T19:57:42.353Z,2026-09-19T19:58:33.986Z,96639934333,96574027061,65907272,24.952751
1612,2026-09-19T19:58:42.353Z,2026-09-19T19:59:35.638Z,96708546329,96574027061,134519268,84.952732
1613,2026-09-19T19:59:42.353Z,2026-09-19T20:00:35.970Z,96763951525,96698261707,65689818,21.742725
1614,2026-09-19T20:00:42.353Z,2026-09-19T20:01:35.656Z,96817175269,96698261707,118913562,81.74272
1615,2026-09-19T20:01:42.353Z,2026-09-19T20:02:36.220Z,96884583175,96822413807,62169368,20.338747
1616,2026-09-19T20:02:42.353Z,2026-09-19T20:03:29.004Z,96941520354,96822413807,119106547,80.33873
1617,2026-09-19T20:03:42.353Z,2026-09-19T20:04:31.537Z,97013931890,96941520354,72411536,20.823741
1618,2026-09-19T20:04:42.353Z,2026-09-19T20:05:30.705Z,97070649356,96941520354,129129002,80.823733
1619,2026-09-19T20:05:42.353Z,2026-09-19T20:06:30.404Z,97122560830,97060464734,62096096,24.052718
1620,2026-09-19T20:06:42.353Z,2026-09-19T20:07:30.664Z,97179578296,97060464734,119113562,84.052736
1621,2026-09-19T20:07:42.353Z,2026-09-19T20:08:30.467Z,97245660568,97179578296,66082272,18.917734
1622,2026-09-19T20:08:42.353Z,2026-09-19T20:09:29.948Z,97312458566,97179578296,132880270,78.917724
1623,2026-09-19T20:09:42.353Z,2026-09-19T20:10:33.353Z,97366548036,97298491858,68056178,20.007742
1624,2026-09-19T20:10:42.353Z,2026-09-19T20:11:32.465Z,97427990042,97298491858,129498184,80.007723
1625,2026-09-19T20:11:42.353Z,2026-09-19T20:12:34.653Z,97483337692,97422911412,60426280,16.881727
1626,2026-09-19T20:12:42.354Z,2026-09-19T20:13:33.049Z,97540574340,97422911412,117662928,76.882841
1627,2026-09-19T20:13:42.353Z,2026-09-19T20:14:34.605Z,97610000334,97546934422,63065912,14.14173
1628,2026-09-19T20:14:42.353Z,2026-09-19T20:15:34.350Z,97666161197,97546934422,119226775,74.141869
1629,2026-09-19T20:15:42.353Z,2026-09-19T20:16:35.792Z,97728142201,97666161197,61981004,11.870745
1630,2026-09-19T20:16:42.353Z,2026-09-19T20:17:36.196Z,97785161395,97666161197,119000198,71.870711
1631,2026-09-19T20:17:42.353Z,2026-09-19T20:18:35.980Z,97842203861,97785161395,57042466,14.025753
1632,2026-09-19T20:18:42.353Z,2026-09-19T20:19:36.784Z,97912876399,97785161395,127715004,74.025741
1633,2026-09-19T20:19:42.353Z,2026-09-19T20:20:28.628Z,97971602045,97909313495,62288550,10.857717
1634,2026-09-19T20:20:42.353Z,2026-09-19T20:21:29.034Z,98018154071,97909313495,108840576,70.857739
1635,2026-09-19T20:21:42.353Z,2026-09-19T20:22:30.676Z,98085532887,98033675186,51857701,6.896732
1636,2026-09-19T20:22:42.353Z,2026-09-19T20:23:29.990Z,98144885895,98033675186,111210709,66.896712
1637,2026-09-19T20:23:42.353Z,2026-09-19T20:24:31.094Z,98204444721,98152846611,51598110,8.959741
1638,2026-09-19T20:24:42.353Z,2026-09-19T20:25:30.290Z,98262522095,98152846611,109675484,68.959738
1639,2026-09-19T20:25:42.353Z,2026-09-19T20:26:33.837Z,98328877636,98277092893,51784743,4.396734
1640,2026-09-19T20:26:42.354Z,2026-09-19T20:27:31.644Z,98390973732,98277092893,113880839,64.39736
1641,2026-09-19T20:27:42.353Z,2026-09-19T20:28:31.697Z,98447810380,98396029724,51780656,2.123743
1642,2026-09-19T20:28:42.353Z,2026-09-19T20:29:31.479Z,98501538214,98396029724,105508490,62.123721
1643,2026-09-19T20:29:42.353Z,2026-09-19T20:30:32.189Z,98572229934,98520414370,51815564,1.174727
1644,2026-09-19T20:30:42.353Z,2026-09-19T20:31:33.370Z,98629099128,98520414370,108684758,61.174742
1645,2026-09-19T20:31:42.353Z,2026-09-19T20:32:33.801Z,98686141594,98639570386,46571208,0.600732
1646,2026-09-19T20:32:42.353Z,2026-09-19T20:33:34.003Z,98742985788,98639570386,103415402,60.60075
1647,2026-09-19T20:33:42.353Z,2026-09-19T20:34:35.395Z,98799841618,98758533948,41307670,0.235733
1648,2026-09-19T20:34:42.353Z,2026-09-19T20:35:40.906Z,98856959084,98758533948,98425136,60.235776
1649,2026-09-19T20:35:42.353Z,2026-09-19T20:36:28.516Z,98929301438,98758533948,170767490,120.235729
1650,2026-09-19T20:36:42.353Z,2026-09-19T20:37:28.865Z,98987315448,98877547510,109767938,59.724731
1651,2026-09-19T20:37:42.353Z,2026-09-19T20:38:29.759Z,99047206820,98877547510,169659310,119.724747
1652,2026-09-19T20:38:42.353Z,2026-09-19T20:39:30.359Z,99101137849,99001924610,99213239,58.728723
1653,2026-09-19T20:39:42.353Z,2026-09-19T20:40:31.497Z,99158124497,99001924610,156199887,118.728739
1654,2026-09-19T20:40:42.353Z,2026-09-19T20:41:31.079Z,99229620307,99120879731,108740576,57.054719
1655,2026-09-19T20:41:42.353Z,2026-09-19T20:42:35.457Z,99286649409,99120879731,165769678,117.054747
1656,2026-09-19T20:42:42.353Z,2026-09-19T20:43:30.744Z,99345209646,99245137649,100071997,56.382747
1657,2026-09-19T20:43:42.353Z,2026-09-19T20:44:32.444Z,99405612971,99245137649,160475322,116.382741
1658,2026-09-19T20:44:42.353Z,2026-09-19T20:45:32.987Z,99460090805,99369495567,90595238,53.460695
1659,2026-09-19T20:45:42.353Z,2026-09-19T20:46:31.547Z,99529803435,99369495567,160307868,113.460785
1660,2026-09-19T20:46:42.353Z,2026-09-19T20:47:33.378Z,99589450625,99493747667,95702958,47.907751
1661,2026-09-19T20:47:42.354Z,2026-09-19T20:48:33.969Z,99646618091,99493747667,152870424,107.908462
1662,2026-09-19T20:48:42.353Z,2026-09-19T20:49:33.223Z,99705136191,99612742047,92394144,43.470743
1663,2026-09-19T20:49:42.353Z,2026-09-19T20:50:34.809Z,99757532573,99612742047,144790526,103.470754
1664,2026-09-19T20:50:42.353Z,2026-09-19T20:51:35.432Z,99830135373,99731842245,98293128,46.589737
1665,2026-09-19T20:51:42.353Z,2026-09-19T20:52:36.274Z,99887139475,99731842245,155297230,106.589733
1666,2026-09-19T20:52:42.353Z,2026-09-19T20:53:28.796Z,99946613393,99855887337,90726056,45.638734
1667,2026-09-19T20:53:42.353Z,2026-09-19T20:54:27.911Z,100006166401,99855887337,150279064,105.638712
1668,2026-09-19T20:54:42.353Z,2026-09-19T20:55:29.053Z,100063197231,99975131717,88065514,44.199753
1669,2026-09-19T20:55:42.353Z,2026-09-19T20:56:29.709Z,100118719881,99975131717,143588164,104.199736
1670,2026-09-19T20:56:42.353Z,2026-09-19T20:57:29.676Z,100192543687,100099339635,93204052,43.881759
1671,2026-09-19T20:57:42.353Z,2026-09-19T20:58:31.489Z,100249376245,100099339635,150036610,103.88172
1672,2026-09-19T20:58:42.353Z,2026-09-19T20:59:31.463Z,100306424529,100223585917,82838612,37.471782
1673,2026-09-19T20:59:42.353Z,2026-09-19T21:00:33.824Z,100367908989,100223585917,144323072,97.471733
1674,2026-09-19T21:00:42.353Z,2026-09-19T21:01:33.074Z,100425372682,100337297577,88075105,43.111715
1675,2026-09-19T21:01:42.353Z,2026-09-19T21:02:33.208Z,100487507459,100337297577,150209882,103.111728
1676,2026-09-19T21:02:42.354Z,2026-09-19T21:03:33.429Z,100544342073,100461667131,82674942,40.182146
1677,2026-09-19T21:03:42.354Z,2026-09-19T21:04:35.815Z,100601459539,100461667131,139792408,100.182239
1678,2026-09-19T21:04:42.353Z,2026-09-19T21:05:35.758Z,100661789909,100580659477,81130432,37.205729
1679,2026-09-19T21:05:42.353Z,2026-09-19T21:06:34.641Z,100716952651,100580659477,136293174,97.205754
1680,2026-09-19T21:06:42.353Z,2026-09-19T21:07:40.072Z,100791349729,100704998213,86351516,36.317744
1681,2026-09-19T21:07:42.353Z,2026-09-19T21:08:36.136Z,100848374741,100704998213,143376528,96.317756
1682,2026-09-19T21:08:42.353Z,2026-09-19T21:09:35.431Z,100904526481,100829306131,75220350,33.249745
1683,2026-09-19T21:09:42.353Z,2026-09-19T21:10:28.475Z,100960204949,100829306131,130898818,93.24971
1684,2026-09-19T21:10:42.353Z,2026-09-19T21:11:29.780Z,101020781229,100948388875,72392354,34.687744
1685,2026-09-19T21:11:42.353Z,2026-09-19T21:12:30.860Z,101088133317,100948388875,139744442,94.687746
1686,2026-09-19T21:12:42.353Z,2026-09-19T21:13:29.136Z,101145008329,101067333255,77675074,35.574755
1687,2026-09-19T21:13:42.353Z,2026-09-19T21:14:30.417Z,101201906613,101067333255,134573358,95.574715
